POID,OrderDateKey,OrderDate,SupplierID,ProductID,Status,ApprovalStatus,Currency,IncoTerms,PortOfLoading,OrderedQty,ReceivedQty,receipt_rate,UnitCost_USD,TotalCost_USD,FreightCost_USD,ExchangeRate,ExpectedDeliveryDate,ActualDeliveryDate,expected_lead_time_days,actual_lead_time_days,is_late_delivery,_gold_built_at
PO001026,20230622,2023-06-22,SUP0029,PRD0011,Fully Received,Approved,USD,EXW,<Na>,1644.0,1644.0,1.0,2997.61,4928070.84,4328.2,1.0,,2023-07-24,,32.0,0.0,2026-06-24 00:14:59.277238
PO001027,20230118,2023-01-18,SUP0022,PRD0006,Fully Received,Approved,JPY,FOB,<Na>,3972.0,,,718.66,,19242.72,0.814,2023-01-28,2023-01-26,10.0,8.0,0.0,2026-06-24 00:14:59.277238
PO001028,20241114,2024-11-14,SUP0037,PRD0031,Cancelled,Approved,,EXW,Vancouver,2224.0,0.0,0.0,2967.17,6598986.08,7361.0,,2025-04-02,,139.0,,,2026-06-24 00:14:59.277238
PO001029,20230406,2023-04-06,SUP0036,PRD0037,Open,Approved,JPY,EXW,<Na>,3135.0,0.0,0.0,2210.87,6931077.45,7727.47,,2023-06-09,,64.0,,,2026-06-24 00:14:59.277238
PO001030,20231102,2023-11-02,SUP0008,PRD0038,Fully Received,Approved,BRL,FCA,Santos,3739.0,3739.0,1.0,2764.89,10337923.71,8180.92,1.0438,2023-12-20,2024-01-19,48.0,78.0,1.0,2026-06-24 00:14:59.277238
PO001031,20220803,2022-08-03,SUP0026,PRD0021,Open,Approved,BRL,EXW,<Na>,3072.0,0.0,0.0,,2837944.32,4727.42,1.2969,2022-10-01,,59.0,,,2026-06-24 00:14:59.277238
PO001032,20221217,2022-12-17,SUP0008,PRD0009,Fully Received,Approved,USD,EXW,Yokohama,1251.0,1251.0,1.0,519.51,649907.01,5076.99,1.2313,2023-03-11,2023-03-21,84.0,94.0,1.0,2026-06-24 00:14:59.277238
PO001033,20240907,2024-09-07,SUP0029,PRD0002,Fully Received,Approved,JPY,FOB,Hamburg,2149.0,2149.0,1.0,,4541589.15,,,2024-11-08,2024-12-06,62.0,90.0,1.0,2026-06-24 00:14:59.277238
PO001034,20220707,2022-07-07,SUP0022,PRD0038,Fully Received,Approved,BRL,CIF,Hamburg,4307.0,4307.0,1.0,1404.37,6048621.59,30886.85,0.7618,2022-09-28,2022-10-06,83.0,91.0,1.0,2026-06-24 00:14:59.277238
PO001035,20240807,2024-08-07,SUP0023,PRD0022,Cancelled,Approved,NOK,EXW,Rotterdam,3066.0,0.0,0.0,,4390052.1,12433.84,1.2704,2024-09-09,,33.0,,,2026-06-24 00:14:59.277238
PO001036,20241129,2024-11-29,SUP0036,PRD0015,Partially Received,Approved,,EXW,<Na>,2747.0,2011.0,0.7321,1889.73,5191088.31,10233.51,0.8145,,2024-12-06,,7.0,0.0,2026-06-24 00:14:59.277238
PO001037,20220904,2022-09-04,SUP0031,PRD0013,Partially Received,Approved,NOK,FOB,Port Of La,4020.0,1448.0,0.3602,995.99,4003879.8,11371.85,0.8882,,2022-10-05,,31.0,0.0,2026-06-24 00:14:59.277238
PO001038,20240906,2024-09-06,SUP0026,PRD0011,Fully Received,Approved,NOK,EXW,Port Of Ny,913.0,913.0,1.0,2808.36,2564032.68,3198.99,1.0,2024-11-20,2024-11-18,75.0,73.0,0.0,2026-06-24 00:14:59.277238
PO001039,20241224,2024-12-24,SUP0017,PRD0002,Fully Received,Rejected,CAD,EXW,Shanghai,334.0,334.0,1.0,966.82,322917.88,1445.93,1.0,,2025-03-24,,90.0,0.0,2026-06-24 00:14:59.277238
PO001040,20230729,2023-07-29,SUP0001,PRD0005,Partially Received,Approved,SEK,FOB,Vancouver,-783.0,-185.0,,1856.76,1453843.08,5018.34,1.0,,2023-08-13,,15.0,0.0,2026-06-24 00:14:59.277238
PO001041,20220818,2022-08-18,SUP0012,PRD0033,Fully Received,Pending,JPY,FCA,<Na>,-4737.0,-4737.0,,2993.57,14180541.09,34600.96,1.0,,2022-12-05,,109.0,0.0,2026-06-24 00:14:59.277238
PO001042,20240918,2024-09-18,SUP0036,PRD0017,Fully Received,Approved,BRL,CIF,Santos,4574.0,4574.0,1.0,1258.91,5758254.34,,1.0,,2024-11-11,,54.0,0.0,2026-06-24 00:14:59.277238
PO001043,20221220,2022-12-20,SUP0024,PRD0022,Fully Received,Approved,USD,DDP,Rotterdam,2115.0,2115.0,1.0,2308.43,4882329.45,16486.13,1.0401,2023-01-26,2023-01-25,37.0,36.0,0.0,2026-06-24 00:14:59.277238
PO001044,20240923,2024-09-23,SUP0007,PRD0032,Cancelled,Approved,EUR,CIF,Shanghai,1259.0,0.0,0.0,111.19,139988.21,8352.39,1.1368,2024-10-12,,19.0,,,2026-06-24 00:14:59.277238
PO001045,20220713,2022-07-13,SUP0011,PRD0031,Open,Approved,CAD,FCA,<Na>,268.0,0.0,0.0,1619.43,434007.24,578.2,1.0,2022-09-26,,75.0,,,2026-06-24 00:14:59.277238
PO001046,20220613,2022-06-13,SUP0019,PRD0014,Fully Received,Approved,CAD,FOB,<Na>,899.0,899.0,1.0,2091.06,1879862.94,6836.36,1.0502,2022-09-06,2022-09-29,85.0,108.0,1.0,2026-06-24 00:14:59.277238
PO001047,20220708,2022-07-08,SUP0011,PRD0033,Partially Received,Approved,JPY,EXW,Rotterdam,3231.0,1687.0,0.5221,96.31,311177.61,,1.0,,2022-07-30,,22.0,0.0,2026-06-24 00:14:59.277238
PO001048,20241122,2024-11-22,SUP0013,PRD0028,Partially Received,Pending,NOK,DDP,Hamburg,1513.0,906.0,0.5988,1788.9,2706605.7,4769.92,0.7748,2025-02-06,2025-02-01,76.0,71.0,0.0,2026-06-24 00:14:59.277238
PO001049,,,SUP0017,PRD0012,Partially Received,Pending,CAD,DAP,<Na>,2253.0,1736.0,0.7705,2327.59,5244060.27,6508.2,1.0,2022-08-01,2022-07-27,,,0.0,2026-06-24 00:14:59.277238
PO001050,20231231,2023-12-31,SUP0013,PRD0016,Fully Received,Approved,EUR,FCA,Rotterdam,2693.0,2693.0,1.0,1211.07,3261411.51,18208.96,1.0,2024-01-09,2024-02-04,9.0,35.0,1.0,2026-06-24 00:14:59.277238
PO001051,20230622,2023-06-22,SUP0036,PRD0017,Open,Approved,SEK,EXW,Vancouver,0.0,0.0,,1587.75,0.0,,1.0,2023-08-23,,62.0,,,2026-06-24 00:14:59.277238
PO001053,20220203,2022-02-03,SUP0006,PRD0023,Fully Received,Approved,USD,FCA,Santos,4841.0,4841.0,1.0,1868.6,9045892.6,,1.1013,2022-04-21,2022-05-18,77.0,104.0,1.0,2026-06-24 00:14:59.277238
PO001054,20220206,2022-02-06,SUP0034,PRD0011,Partially Received,Approved,EUR,FCA,Yokohama,1283.0,253.0,0.1972,2827.41,3627567.03,8336.72,1.0,2022-02-18,2022-02-24,12.0,18.0,1.0,2026-06-24 00:14:59.277238
PO001055,20220125,2022-01-25,SUP0022,PRD0016,Partially Received,Approved,NOK,FCA,Santos,3387.0,2982.0,0.8804,1083.04,3668256.48,24950.38,1.0,2022-02-04,2022-02-05,10.0,11.0,1.0,2026-06-24 00:14:59.277238
PO001056,20230225,2023-02-25,SUP0013,PRD0003,Fully Received,Approved,EUR,FCA,<Na>,3087.0,3087.0,1.0,820.32,2532327.84,15899.73,1.1203,2023-04-23,2023-02-19,57.0,-6.0,0.0,2026-06-24 00:14:59.277238
PO001057,20220824,2022-08-24,SUP0003,PRD0019,Partially Received,Approved,JPY,DDP,Hamburg,392.0,201.0,0.5128,236.32,92637.44,1897.79,0.8267,2022-11-17,2022-11-16,85.0,84.0,0.0,2026-06-24 00:14:59.277238
PO001058,20230504,2023-05-04,SUP0011,PRD0022,Partially Received,Pending,CAD,CIF,<Na>,1908.0,883.0,0.4628,171.02,326306.16,6870.77,1.3092,2023-07-10,2023-07-05,67.0,62.0,0.0,2026-06-24 00:14:59.277238
PO001059,20220621,2022-06-21,SUP0013,PRD0031,Fully Received,Approved,SEK,EXW,Rotterdam,3906.0,3906.0,1.0,2161.31,8442076.86,29973.93,0.7938,2022-08-14,2022-08-11,54.0,51.0,0.0,2026-06-24 00:14:59.277238
PO001060,20230228,2023-02-28,SUP0003,PRD0011,Fully Received,Approved,CAD,DDP,Yokohama,3085.0,3085.0,1.0,2476.0,7638460.0,12233.6,1.0,2023-04-21,2023-05-08,52.0,69.0,1.0,2026-06-24 00:14:59.277238
PO001061,20220112,2022-01-12,SUP0013,PRD0018,Fully Received,Pending,BRL,FOB,Santos,3605.0,3605.0,1.0,2203.33,7943004.65,16006.38,,2022-04-08,2022-04-25,86.0,103.0,1.0,2026-06-24 00:14:59.277238
PO001062,20220331,2022-03-31,SUP0005,PRD0006,Open,Approved,NOK,CIF,Port Of La,2973.0,0.0,0.0,1631.72,4851103.56,19252.86,1.0,2022-04-18,,18.0,,,2026-06-24 00:14:59.277238
PO001063,20221210,2022-12-10,SUP0026,PRD0006,Fully Received,Pending,NOK,DAP,Vancouver,4738.0,4738.0,1.0,432.83,2050748.54,15987.08,1.0139,2023-02-04,2023-01-31,56.0,52.0,0.0,2026-06-24 00:14:59.277238
PO001064,20231119,2023-11-19,SUP0004,PRD0034,Fully Received,Approved,JPY,EXW,Shanghai,340.0,340.0,1.0,2936.04,998253.6,1508.13,0.8793,2023-12-05,2023-11-10,16.0,-9.0,0.0,2026-06-24 00:14:59.277238
PO001065,20240305,2024-03-05,SUP0022,PRD0022,Fully Received,Approved,SEK,FCA,Vancouver,1986.0,1986.0,1.0,902.22,1791808.92,15264.81,1.0,2024-05-09,2024-05-28,65.0,84.0,1.0,2026-06-24 00:14:59.277238
PO001066,20231228,2023-12-28,SUP0009,PRD0026,Fully Received,Approved,NOK,FOB,Yokohama,529.0,529.0,1.0,1482.26,784115.54,2421.3,1.0,2024-03-02,2024-03-02,65.0,65.0,0.0,2026-06-24 00:14:59.277238
PO001067,20220313,2022-03-13,SUP0040,PRD0016,Fully Received,Approved,BRL,DAP,Yokohama,4980.0,4980.0,1.0,2676.89,13330912.2,19656.81,1.0698,2022-03-28,2022-04-10,15.0,28.0,1.0,2026-06-24 00:14:59.277238
PO001068,20240124,2024-01-24,SUP0025,PRD0031,Cancelled,Approved,JPY,FOB,<Na>,2054.0,0.0,0.0,1399.05,2873648.7,13229.65,0.7674,2024-03-17,,53.0,,,2026-06-24 00:14:59.277238
PO001069,20230116,2023-01-16,SUP0031,PRD0025,Open,Approved,BRL,,Rotterdam,4688.0,4688.0,1.0,1257.35,5894456.8,26737.0,0.9856,2023-01-26,2023-02-10,10.0,25.0,1.0,2026-06-24 00:14:59.277238
PO001070,20240628,2024-06-28,SUP0014,PRD0027,Partially Received,Pending,EUR,CIF,Port Of Ny,-1732.0,-302.0,,336.41,582662.12,4986.15,1.2181,2024-09-14,2024-09-24,78.0,88.0,1.0,2026-06-24 00:14:59.277238
PO001071,20240525,2024-05-25,SUP0038,PRD0040,Fully Received,Approved,USD,EXW,Port Of Ny,908.0,908.0,1.0,474.12,430500.96,1194.22,1.0,2024-08-10,2024-08-16,77.0,83.0,1.0,2026-06-24 00:14:59.277238
PO001072,20220427,2022-04-27,SUP0014,PRD0007,Fully Received,Pending,USD,FCA,Hamburg,4647.0,4647.0,1.0,1083.57,5035349.79,7415.57,1.0,2022-06-11,2022-04-21,45.0,-6.0,0.0,2026-06-24 00:14:59.277238
PO001073,20240810,2024-08-10,SUP0036,PRD0019,Open,Approved,SEK,CIF,Santos,2250.0,0.0,0.0,,925177.5,14962.16,1.3021,2024-10-14,,65.0,,,2026-06-24 00:14:59.277238
PO001074,20240322,2024-03-22,SUP0014,PRD0034,Partially Received,Approved,CAD,FOB,Port Of La,3525.0,544.0,0.1543,,9435931.5,23552.29,1.0118,2024-06-20,2024-06-23,90.0,93.0,1.0,2026-06-24 00:14:59.277238
PO001075,20241129,2024-11-29,SUP0014,PRD0020,Fully Received,Approved,BRL,DAP,Yokohama,4916.0,4916.0,1.0,1355.07,6661524.12,34277.81,1.0,2024-12-23,2024-12-28,24.0,29.0,1.0,2026-06-24 00:14:59.277238
PO001076,20240908,2024-09-08,SUP0012,PRD0009,Fully Received,Approved,JPY,FCA,Shanghai,2868.0,2868.0,1.0,,1183308.12,9054.94,0.9694,2024-08-11,2024-12-01,-28.0,84.0,1.0,2026-06-24 00:14:59.277238
PO001077,20231129,2023-11-29,SUP0016,PRD0019,Fully Received,Approved,NOK,EXW,<Na>,678.0,678.0,1.0,,581032.44,1943.64,1.0,2024-02-08,2024-02-18,71.0,81.0,1.0,2026-06-24 00:14:59.277238
PO001078,20241108,2024-11-08,SUP0037,PRD0001,Partially Received,Approved,JPY,EXW,Santos,2700.0,1737.0,0.6433,1159.28,3130056.0,12030.64,1.0,2024-12-26,2024-12-29,48.0,51.0,1.0,2026-06-24 00:14:59.277238
PO001079,20240421,2024-04-21,SUP0027,PRD0022,Fully Received,Approved,USD,FOB,Shanghai,4167.0,4167.0,1.0,,2372814.81,26837.88,1.0301,,2024-07-25,,95.0,0.0,2026-06-24 00:14:59.277238
PO001080,20220408,2022-04-08,SUP0001,PRD0027,Partially Received,Approved,SEK,EXW,<Na>,1655.0,558.0,0.3372,851.54,1409298.7,2457.25,0.8864,,2022-02-06,,-61.0,0.0,2026-06-24 00:14:59.277238
PO001081,20240922,2024-09-22,SUP0022,PRD0003,Fully Received,Approved,EUR,DDP,Yokohama,330.0,330.0,1.0,1395.59,460544.7,424.52,0.9632,2024-12-20,2025-01-04,89.0,104.0,1.0,2026-06-24 00:14:59.277238
PO001083,20240519,2024-05-19,SUP0030,PRD0013,Fully Received,Approved,JPY,DAP,Port Of Ny,3593.0,3593.0,1.0,1661.59,5970092.87,8004.61,1.0,2024-07-09,2024-08-01,51.0,74.0,1.0,2026-06-24 00:14:59.277238
PO001085,20240103,2024-01-03,SUP0013,PRD0027,Fully Received,Approved,SEK,FCA,Vancouver,2455.0,2455.0,1.0,2490.31,6113711.05,17608.95,1.0991,2024-03-11,2024-03-07,68.0,64.0,0.0,2026-06-24 00:14:59.277238
PO001086,20221214,2022-12-14,SUP0025,PRD0027,Open,Approved,SEK,FOB,Hamburg,285.0,0.0,0.0,2620.05,746714.25,,1.1322,2023-01-21,,38.0,,,2026-06-24 00:14:59.277238
PO001087,20220409,2022-04-09,SUP0030,PRD0008,Fully Received,Pending,NOK,DAP,Yokohama,1513.0,1513.0,1.0,1559.82,2360007.66,5136.87,1.0,2022-05-15,2022-05-30,36.0,51.0,1.0,2026-06-24 00:14:59.277238
PO001088,20231125,2023-11-25,SUP0025,PRD0002,Fully Received,Approved,CAD,FCA,Port Of La,69.0,69.0,1.0,2930.85,202228.65,474.92,1.0,2024-01-13,2024-02-05,49.0,72.0,1.0,2026-06-24 00:14:59.277238
PO001089,,,SUP0004,PRD0033,Partially Received,Approved,SEK,,Yokohama,4491.0,3348.0,0.7455,1679.98,7544790.18,31385.35,1.0,2023-05-16,2023-05-21,,,1.0,2026-06-24 00:14:59.277238
PO001090,20240723,2024-07-23,SUP0032,PRD0007,Fully Received,Approved,JPY,FOB,Santos,3842.0,3842.0,1.0,1879.37,7220539.54,21766.56,1.0,2024-09-07,2024-10-05,46.0,74.0,1.0,2026-06-24 00:14:59.277238
PO001091,20230116,2023-01-16,SUP0028,PRD0023,Open,Approved,EUR,FOB,Yokohama,0.0,0.0,,2002.94,0.0,0.0,1.094,2023-02-16,,31.0,,,2026-06-24 00:14:59.277238
PO001092,20241110,2024-11-10,SUP0025,PRD0012,Fully Received,Approved,EUR,CIF,Port Of La,2574.0,2574.0,1.0,1045.88,2692095.12,6003.39,1.0,2024-11-26,2024-11-28,16.0,18.0,1.0,2026-06-24 00:14:59.277238
PO001093,20240427,2024-04-27,SUP0021,PRD0022,Fully Received,Approved,USD,DAP,Shanghai,659.0,659.0,1.0,,702480.82,4800.82,0.9268,2024-06-27,2024-06-27,61.0,61.0,0.0,2026-06-24 00:14:59.277238
PO001094,20220706,2022-07-06,SUP0006,PRD0025,Open,Approved,NOK,FCA,Santos,4955.0,0.0,0.0,2236.01,11079429.55,39484.67,1.0,2022-08-08,,33.0,,,2026-06-24 00:14:59.277238
PO001095,20230710,2023-07-10,SUP0037,PRD0022,Open,Pending,BRL,FOB,Rotterdam,3179.0,0.0,0.0,1745.95,5550375.05,18077.18,1.3385,2023-08-21,,42.0,,,2026-06-24 00:14:59.277238
PO001096,20240713,2024-07-13,SUP0034,PRD0033,Partially Received,Approved,EUR,FOB,Shanghai,2615.0,1599.0,0.6115,149.22,390210.3,4473.93,1.0,2024-08-03,2024-07-30,21.0,17.0,0.0,2026-06-24 00:14:59.277238
PO001097,20220314,2022-03-14,SUP0010,PRD0001,Fully Received,Approved,JPY,FCA,Vancouver,3728.0,3728.0,1.0,1643.78,6128011.84,17594.11,1.0,,2022-06-26,,104.0,0.0,2026-06-24 00:14:59.277238
PO001098,20220210,2022-02-10,SUP0013,PRD0003,Fully Received,Approved,SEK,EXW,Vancouver,721.0,721.0,1.0,,1054015.48,5234.28,1.0,2022-04-01,2022-04-19,50.0,68.0,1.0,2026-06-24 00:14:59.277238
PO001099,20240513,2024-05-13,SUP0015,PRD0034,Partially Received,Approved,SEK,EXW,Port Of La,2560.0,2191.0,0.8559,,2401075.2,13359.38,0.8193,2024-05-20,2024-03-06,7.0,-68.0,0.0,2026-06-24 00:14:59.277238
PO001100,20230207,2023-02-07,SUP0001,PRD0014,Fully Received,Approved,CAD,CIF,Vancouver,4529.0,4529.0,1.0,224.04,1014677.16,7498.77,1.0,2023-03-25,2023-04-24,46.0,76.0,1.0,2026-06-24 00:14:59.277238
PO001101,20241217,2024-12-17,SUP0038,PRD0010,Fully Received,Approved,JPY,CIF,Vancouver,1282.0,1282.0,1.0,1612.23,2066878.86,4667.59,1.0,,2025-03-11,,84.0,0.0,2026-06-24 00:14:59.277238
PO001102,20220927,2022-09-27,SUP0010,PRD0028,Cancelled,Approved,NOK,DDP,Port Of La,4530.0,0.0,0.0,,,23267.34,1.0,2022-12-05,,69.0,,,2026-06-24 00:14:59.277238
PO001103,20221211,2022-12-11,SUP0034,PRD0004,Open,Approved,CAD,EXW,Port Of Ny,3643.0,0.0,0.0,1654.87,6028691.41,3399.37,1.0,2023-02-04,,55.0,,,2026-06-24 00:14:59.277238
PO001104,20230922,2023-09-22,SUP0009,PRD0016,Fully Received,Pending,,CIF,Rotterdam,2821.0,2821.0,1.0,107.24,302524.04,9170.98,1.0,2023-11-20,2023-11-18,59.0,57.0,0.0,2026-06-24 00:14:59.277238
PO001105,20231208,2023-12-08,SUP0039,PRD0006,Partially Received,Approved,NOK,DDP,Santos,3610.0,1746.0,0.4837,992.94,3584513.4,17623.3,0.9458,2024-02-12,2024-02-22,66.0,76.0,1.0,2026-06-24 00:14:59.277238
PO001106,20220808,2022-08-08,SUP0025,PRD0012,Partially Received,Approved,CAD,CIF,<Na>,2754.0,2055.0,0.7462,,6017242.14,19800.07,0.9415,2022-09-21,2022-10-06,44.0,59.0,1.0,2026-06-24 00:14:59.277238
PO001108,20240615,2024-06-15,SUP0016,PRD0031,Fully Received,Approved,USD,FCA,Rotterdam,4541.0,4541.0,1.0,619.2,,13860.61,1.2264,2024-09-07,2024-09-21,84.0,98.0,1.0,2026-06-24 00:14:59.277238
PO001109,20220901,2022-09-01,SUP0024,PRD0004,Fully Received,Approved,NOK,FOB,Rotterdam,59.0,59.0,1.0,2280.54,134551.86,,1.0057,2022-01-28,2022-01-23,-216.0,-221.0,0.0,2026-06-24 00:14:59.277238
PO001110,20220912,2022-09-12,SUP0010,PRD0003,Open,Approved,USD,CIF,Shanghai,1184.0,0.0,0.0,1708.49,,2373.1,1.1879,2023-02-17,,158.0,,,2026-06-24 00:14:59.277238
PO001111,20241204,2024-12-04,SUP0012,PRD0030,Open,Approved,USD,EXW,Santos,4925.0,0.0,0.0,1878.54,9251809.5,28989.35,1.0222,2024-06-29,,-158.0,,,2026-06-24 00:14:59.277238
PO001112,20230903,2023-09-03,SUP0028,PRD0037,On Hold,Approved,BRL,FOB,Rotterdam,199.0,0.0,0.0,1117.75,222432.25,990.24,1.0,2023-10-30,,57.0,,,2026-06-24 00:14:59.277238
PO001113,20230103,2023-01-03,SUP0039,PRD0014,Fully Received,Approved,USD,FOB,Port Of Ny,2571.0,2571.0,1.0,865.12,2224223.52,4915.94,0.9354,2023-02-10,2023-02-23,38.0,51.0,1.0,2026-06-24 00:14:59.277238
PO001114,20240612,2024-06-12,SUP0030,PRD0007,Partially Received,Approved,EUR,DDP,Shanghai,0.0,0.0,,246.57,0.0,0.0,1.3409,2024-07-03,2024-07-16,21.0,34.0,1.0,2026-06-24 00:14:59.277238
PO001115,20230721,2023-07-21,SUP0004,PRD0029,Fully Received,Approved,JPY,FOB,Port Of Ny,1265.0,,,2892.68,3659240.2,1017.97,1.0,2023-09-07,2023-07-17,48.0,-4.0,0.0,2026-06-24 00:14:59.277238
PO001116,20230404,2023-04-04,SUP0001,PRD0009,Fully Received,Approved,EUR,CIF,Shanghai,1725.0,1725.0,1.0,1424.85,2457866.25,4702.88,1.0,2023-04-19,2023-05-04,15.0,30.0,1.0,2026-06-24 00:14:59.277238
PO001117,20230922,2023-09-22,SUP0023,PRD0023,Partially Received,Approved,CAD,FCA,Yokohama,832.0,351.0,0.4219,2085.07,1734778.24,2476.6,0.9617,2023-10-01,2023-09-27,9.0,5.0,0.0,2026-06-24 00:14:59.277238
PO001118,20220509,2022-05-09,SUP0013,PRD0033,Cancelled,Approved,BRL,CIF,Hamburg,449.0,0.0,0.0,1096.76,492445.24,1813.52,1.0,,,,,,2026-06-24 00:14:59.277238
PO001119,20230924,2023-09-24,SUP0029,PRD0039,Fully Received,Approved,,EXW,Yokohama,2660.0,2660.0,1.0,2136.86,5684047.6,18296.79,1.0,2023-12-05,2023-12-31,72.0,98.0,1.0,2026-06-24 00:14:59.277238
PO001120,,,SUP0036,PRD0029,Cancelled,Approved,BRL,EXW,<Na>,2814.0,,,2083.77,5863728.78,14172.57,0.8196,2024-05-02,,,,,2026-06-24 00:14:59.277238
PO001121,20240104,2024-01-04,SUP0013,PRD0005,Open,Approved,NOK,DAP,Rotterdam,1227.0,0.0,0.0,,1974353.43,7052.82,0.9677,2024-03-14,,70.0,,,2026-06-24 00:14:59.277238
PO001122,20240328,2024-03-28,SUP0014,PRD0009,Fully Received,Approved,,EXW,Port Of Ny,1938.0,1938.0,1.0,2462.46,4772247.48,10429.99,1.0,2024-06-13,2024-03-22,77.0,-6.0,0.0,2026-06-24 00:14:59.277238
PO001124,20220526,2022-05-26,SUP0025,PRD0032,Fully Received,Rejected,NOK,DDP,Port Of Ny,1271.0,1271.0,1.0,119.91,152405.61,3195.82,1.0,2022-07-12,2022-07-13,47.0,48.0,1.0,2026-06-24 00:14:59.277238
PO001125,20230621,2023-06-21,SUP0008,PRD0026,Open,Pending,CAD,DAP,Santos,2116.0,0.0,0.0,2358.46,4990501.36,5709.89,1.0,2023-07-10,,19.0,,,2026-06-24 00:14:59.277238
PO001126,20241018,2024-10-18,SUP0021,PRD0035,Partially Received,Approved,EUR,CIF,Port Of La,1472.0,606.0,0.4117,1761.53,2592972.16,3066.65,1.0,2024-11-09,2024-11-24,22.0,37.0,1.0,2026-06-24 00:14:59.277238
PO001127,20240909,2024-09-09,SUP0027,PRD0027,Fully Received,Approved,EUR,DDP,Vancouver,331.0,331.0,1.0,392.04,129765.24,1838.42,1.2295,2024-10-18,2024-10-27,39.0,48.0,1.0,2026-06-24 00:14:59.277238
PO001128,20230607,2023-06-07,SUP0027,PRD0002,Fully Received,Approved,JPY,FOB,Yokohama,1251.0,1251.0,1.0,2924.63,3658712.13,2334.5,1.0723,,2023-09-13,,98.0,0.0,2026-06-24 00:14:59.277238
PO001129,20220110,2022-01-10,SUP0028,PRD0003,Fully Received,Approved,SEK,FCA,Port Of La,3136.0,3136.0,1.0,,4643287.04,12873.19,1.1377,2022-04-09,2022-04-26,89.0,106.0,1.0,2026-06-24 00:14:59.277238
PO001130,,,SUP0030,PRD0003,Partially Received,Approved,USD,FOB,Yokohama,1263.0,461.0,0.365,404.3,510630.9,9641.29,1.151,2022-06-09,2022-09-12,,,1.0,2026-06-24 00:14:59.277238
PO001131,20231203,2023-12-03,SUP0013,PRD0008,Fully Received,Approved,NOK,FOB,Shanghai,2039.0,2039.0,1.0,636.04,1296885.56,12616.57,1.3034,,2024-02-05,,64.0,0.0,2026-06-24 00:14:59.277238
PO001132,20220412,2022-04-12,SUP0021,PRD0002,Fully Received,Approved,EUR,FOB,Rotterdam,-2998.0,-2998.0,,309.76,928660.48,11111.63,1.0,,2022-06-22,,71.0,0.0,2026-06-24 00:14:59.277238
PO001133,20220802,2022-08-02,SUP0038,PRD0040,Fully Received,Approved,USD,EXW,Hamburg,1712.0,1712.0,1.0,1706.85,2922127.2,1080.24,1.0,2022-08-30,2022-09-06,28.0,35.0,1.0,2026-06-24 00:14:59.277238
PO001134,20220608,2022-06-08,SUP0009,PRD0008,Open,Approved,NOK,CIF,Rotterdam,3236.0,0.0,0.0,291.65,943779.4,6029.7,1.0,2022-10-23,,137.0,,,2026-06-24 00:14:59.277238
PO001135,20230803,2023-08-03,SUP0032,PRD0009,Partially Received,Pending,SEK,EXW,<Na>,1916.0,1309.0,0.6832,107.54,206046.64,11298.55,1.0,2023-10-09,2023-10-05,67.0,63.0,0.0,2026-06-24 00:14:59.277238
PO001136,20230411,2023-04-11,SUP0005,PRD0021,Fully Received,Approved,USD,FCA,Yokohama,2796.0,2796.0,1.0,1649.76,4612728.96,6831.18,0.844,2023-04-19,2023-05-11,8.0,30.0,1.0,2026-06-24 00:14:59.277238
PO001137,20220119,2022-01-19,SUP0001,PRD0010,Partially Received,Approved,SEK,DAP,<Na>,3666.0,2936.0,0.8009,1278.52,4687054.32,11168.3,1.0,2022-03-14,2022-03-09,54.0,49.0,0.0,2026-06-24 00:14:59.277238
PO001138,20230704,2023-07-04,SUP0005,PRD0009,Fully Received,Approved,JPY,DDP,Rotterdam,3577.0,3577.0,1.0,617.56,2209012.12,20578.82,0.9544,2023-09-21,2023-10-06,79.0,94.0,1.0,2026-06-24 00:14:59.277238
PO001139,20240813,2024-08-13,SUP0013,PRD0015,Cancelled,Approved,BRL,FOB,Santos,3512.0,0.0,0.0,2109.85,7409793.2,15066.13,1.0,2024-08-26,,13.0,,,2026-06-24 00:14:59.277238
PO001140,20241016,2024-10-16,SUP0039,PRD0010,Fully Received,Pending,BRL,EXW,Yokohama,-3878.0,-3878.0,,382.37,1482830.86,26154.72,1.0,2024-11-18,2024-12-05,33.0,50.0,1.0,2026-06-24 00:14:59.277238
PO001141,20230721,2023-07-21,SUP0012,PRD0033,Partially Received,Approved,SEK,FOB,Hamburg,4273.0,1650.0,0.3861,1934.63,8266673.99,2321.69,0.9446,2023-08-25,2023-05-09,35.0,-73.0,0.0,2026-06-24 00:14:59.277238
PO001142,20221114,2022-11-14,SUP0002,PRD0031,Fully Received,Approved,BRL,CIF,Port Of La,391.0,391.0,1.0,1736.16,678838.56,782.87,0.7773,2022-12-04,2022-12-02,20.0,18.0,0.0,2026-06-24 00:14:59.277238
PO001143,20240909,2024-09-09,SUP0006,PRD0007,Fully Received,Approved,USD,DDP,Santos,3688.0,3688.0,1.0,2909.66,,5372.27,1.0,2024-09-16,2024-09-26,7.0,17.0,1.0,2026-06-24 00:14:59.277238
PO001144,20240604,2024-06-04,SUP0007,PRD0012,Fully Received,Approved,,FCA,Vancouver,4412.0,4412.0,1.0,1825.21,8052826.52,28850.45,1.2552,2024-06-30,2024-07-04,26.0,30.0,1.0,2026-06-24 00:14:59.277238
