OrderID,OrderDateKey,OrderDate,CustomerID,ProductID,Division,SalesChannel,SalesRepID,Status,OrderedQty,UnitPrice_USD,DiscountPct,discounted_unit_price,LineTotal_USD,calc_line_total_usd,NetAmount_USD,is_return,IsRush,RequestedDeliveryDate,_gold_built_at
SO0003829,20231130,2023-11-30,CUST00016,PRD0005,Central National,<Na>,REP008,Delivered,149.0,1121.62,10.4,1004.9715,167121.38,149740.75,149740.75,False,False,2023-12-08,2026-06-24 00:14:59.277238
SO0003830,,,CUST00010,PRD0014,North American Distribution,Inside Sales,REP014,Processing,533.0,,11.0,,1678934.01,,,False,True,2023-12-04,2026-06-24 00:14:59.277238
SO0003831,20221010,2022-10-10,CUST00038,PRD0029,Lindenmeyr Publications,Inside Sales,REP037,Cancelled,1475.0,299.62,10.7,267.5607,441939.5,394652.03,394652.03,False,False,2022-10-29,2026-06-24 00:14:59.277238
SO0003832,20240601,2024-06-01,CUST00021,PRD0003,Lindenmeyr Publications,Inside Sales,REP016,Delivered,1010.0,1180.32,3.6,1137.8285,1192123.2,1149206.79,1149206.79,False,False,2024-06-11,2026-06-24 00:14:59.277238
SO0003833,,,CUST00049,PRD0010,Lindenmeyr Publications,Direct Sales,REP011,Processing,1967.0,2526.65,19.0,2046.5865,4969920.55,4025635.65,4025635.65,False,True,2023-09-06,2026-06-24 00:14:59.277238
SO0003834,20230709,2023-07-09,CUST00056,PRD0038,Central National,Direct Sales,REP001,Delivered,1738.0,2642.64,3.6,2547.505,4592908.32,4427563.69,4427563.69,False,False,2023-07-28,2026-06-24 00:14:59.277238
SO0003835,20230111,2023-01-11,CUST00044,PRD0011,Central National,Agent,REP023,Delivered,0.0,,14.7,,0.0,,,False,False,2023-01-21,2026-06-24 00:14:59.277238
SO0003836,20241105,2024-11-05,CUST00003,PRD0003,Central National,E-Commerce,REP029,Delivered,389.0,1433.59,16.3,1199.9148,557666.51,466766.86,466766.86,False,False,2024-11-22,2026-06-24 00:14:59.277238
SO0003837,20221011,2022-10-11,CUST00001,PRD0021,Lindenmeyr Publications,E-Commerce,REP031,Confirmed,906.0,2214.66,4.8,2108.3563,2006481.96,1910170.81,1910170.81,False,True,2022-10-28,2026-06-24 00:14:59.277238
SO0003838,20220210,2022-02-10,CUST_UNKNOWN,PRD0022,Lindenmeyr Publications,<Na>,REP016,Delivered,1354.0,2833.42,2.2,2771.0848,3836450.68,3752048.82,3752048.82,False,False,2022-03-08,2026-06-24 00:14:59.277238
SO0003839,20220911,2022-09-11,CUST00032,PRD0028,Central National,Broker,REP017,Delivered,356.0,,0.9,,454523.0,,,False,True,2022-09-29,2026-06-24 00:14:59.277238
SO0003840,20231031,2023-10-31,CUST00020,PRD0025,Lindenmeyr Publications,Agent,REP012,Delivered,1561.0,1460.19,1.3,1441.2075,2279356.59,2249724.91,2249724.91,False,True,2023-11-16,2026-06-24 00:14:59.277238
SO0003841,,,CUST00021,PRD0011,<Na>,E-Commerce,REP017,On Hold,1924.0,1704.46,5.2,1615.8281,3279381.04,3108853.26,3108853.26,False,True,2024-10-22,2026-06-24 00:14:59.277238
SO0003842,20240319,2024-03-19,CUST00035,PRD0037,Lindenmeyr Publications,Direct Sales,REP033,Processing,515.0,1354.49,12.6,1183.8243,697562.35,609669.51,609669.51,False,False,2024-04-05,2026-06-24 00:14:59.277238
SO0003843,,,CUST00064,PRD0016,Lindenmeyr Publications,Direct Sales,REP016,Delivered,1397.0,,16.7,,0.0,,,False,False,2024-08-25,2026-06-24 00:14:59.277238
SO0003844,20240628,2024-06-28,CUST00011,PRD0014,Central National,Broker,REP001,Delivered,179.0,2515.36,16.6,2097.8102,450249.44,375508.03,375508.03,False,False,2024-07-03,2026-06-24 00:14:59.277238
SO0003845,20230212,2023-02-12,CUST00027,PRD0014,Central National,Broker,REP021,Shipped,1434.0,708.32,18.2,579.4058,1015730.88,830867.92,830867.92,False,True,2023-02-19,2026-06-24 00:14:59.277238
SO0003846,20230207,2023-02-07,CUST_UNKNOWN,PRD0037,Lindenmeyr Publications,Direct Sales,REP029,Delivered,-148.0,326.25,0.0,326.25,48285.0,48285.0,-48285.0,True,True,2023-02-12,2026-06-24 00:14:59.277238
SO0003847,20231003,2023-10-03,CUST00017,PRD0016,Central National,Inside Sales,REP003,Delivered,1845.0,2259.61,15.2,1916.1493,4168980.45,3535295.46,3535295.46,False,False,2023-10-23,2026-06-24 00:14:59.277238
SO0003848,20241020,2024-10-20,CUST00020,PRD0017,North American Distribution,Inside Sales,,Delivered,654.0,769.36,3.7,740.8937,,484544.48,484544.48,False,True,2024-11-05,2026-06-24 00:14:59.277238
SO0003849,20231125,2023-11-25,CUST00022,PRD0024,Lindenmeyr Publications,Agent,REP012,Delivered,693.0,1256.65,14.8,1070.6658,870858.45,741971.4,741971.4,False,False,2023-12-06,2026-06-24 00:14:59.277238
SO0003851,20220216,2022-02-16,CUST00045,PRD0032,Lindenmeyr Publications,Broker,,Delivered,958.0,1048.04,10.0,943.236,1004022.32,903620.09,903620.09,False,False,,2026-06-24 00:14:59.277238
SO0003852,20240713,2024-07-13,CUST00053,PRD0007,North American Distribution,<Na>,,Delivered,1714.0,0.0,8.2,0.0,0.0,0.0,0.0,False,False,2024-07-17,2026-06-24 00:14:59.277238
SO0003853,20221207,2022-12-07,CUST00008,PRD0007,Lindenmeyr Publications,Inside Sales,REP032,Delivered,858.0,295.13,8.2,270.9293,253221.54,232457.34,232457.34,False,True,2023-01-06,2026-06-24 00:14:59.277238
SO0003854,20230616,2023-06-16,CUST00042,PRD0031,Central National,Broker,REP018,Confirmed,1758.0,731.6,0.0,731.6,1286152.8,1286152.8,1286152.8,False,True,2023-06-27,2026-06-24 00:14:59.277238
SO0003855,20221226,2022-12-26,CUST00029,PRD0011,North American Distribution,E-Commerce,REP017,Delivered,78.0,819.77,6.1,769.764,63942.06,60041.59,60041.59,False,True,2023-01-09,2026-06-24 00:14:59.277238
SO0003856,20221111,2022-11-11,CUST00018,PRD0010,Central National,Direct Sales,REP019,Partially Shipped,895.0,2911.64,9.0,2649.5924,2605917.8,2371385.2,2371385.2,False,True,2022-12-03,2026-06-24 00:14:59.277238
SO0003857,20240118,2024-01-18,CUST00040,PRD0027,Central National,Direct Sales,REP017,Processing,1488.0,1728.72,19.5,1391.6196,2572335.36,2070729.96,2070729.96,False,False,2024-02-02,2026-06-24 00:14:59.277238
SO0003858,20231113,2023-11-13,CUST00067,PRD0039,Lindenmeyr Publications,Agent,REP010,Delivered,1706.0,1543.61,2.2,1509.6506,,2575463.92,2575463.92,False,False,2023-12-02,2026-06-24 00:14:59.277238
SO0003859,20221004,2022-10-04,CUST00026,PRD0017,Central National,E-Commerce,REP026,On Hold,1755.0,587.67,2.7,571.8029,1031360.85,1003514.09,1003514.09,False,True,2022-10-15,2026-06-24 00:14:59.277238
SO0003860,20221101,2022-11-01,CUST00003,PRD0003,Central National,Inside Sales,REP013,Cancelled,502.0,2481.21,12.1,2180.9836,1245567.42,1094853.77,1094853.77,False,True,2022-02-04,2026-06-24 00:14:59.277238
SO0003861,20220911,2022-09-11,CUST00049,PRD0035,Lindenmeyr Publications,Inside Sales,REP040,Delivered,548.0,1155.97,18.4,943.2715,633471.56,516912.78,516912.78,False,False,2022-09-29,2026-06-24 00:14:59.277238
SO0003862,20231224,2023-12-24,CUST00001,PRD0006,Central National,E-Commerce,REP037,On Hold,1067.0,2570.47,1.5,2531.913,2742691.49,2701551.17,2701551.17,False,True,2024-01-02,2026-06-24 00:14:59.277238
SO0003863,20230427,2023-04-27,CUST00061,PRD0003,North American Distribution,Agent,REP022,Processing,1126.0,0.0,19.8,0.0,0.0,0.0,0.0,False,True,,2026-06-24 00:14:59.277238
SO0003864,20220815,2022-08-15,CUST00014,PRD0016,North American Distribution,Direct Sales,REP022,Delivered,725.0,1328.87,6.6,1241.1646,963430.75,899844.34,899844.34,False,False,2022-08-21,2026-06-24 00:14:59.277238
SO0003865,20230828,2023-08-28,CUST00067,PRD0025,Lindenmeyr Publications,Direct Sales,REP037,Cancelled,323.0,1514.39,12.8,1320.5481,489147.97,426537.04,426537.04,False,False,2023-09-09,2026-06-24 00:14:59.277238
SO0003866,20230209,2023-02-09,CUST00061,PRD0018,North American Distribution,Broker,REP036,Delivered,590.0,2108.88,0.0,2108.88,1244239.2,1244239.2,1244239.2,False,False,2023-03-02,2026-06-24 00:14:59.277238
SO0003868,20240224,2024-02-24,CUST00037,PRD0020,Lindenmeyr Publications,Direct Sales,REP027,Delivered,1234.0,1596.57,5.2,1513.5484,1970167.38,1867718.73,1867718.73,False,False,2024-03-05,2026-06-24 00:14:59.277238
SO0003869,20230825,2023-08-25,CUST_UNKNOWN,PRD0006,Central National,E-Commerce,REP017,Partially Shipped,1950.0,1425.28,16.1,1195.8099,2779296.0,2331829.31,2331829.31,False,True,2023-09-10,2026-06-24 00:14:59.277238
SO0003870,20230301,2023-03-01,CUST_UNKNOWN,PRD0007,North American Distribution,Inside Sales,REP019,Delivered,1955.0,1477.79,1.1,1461.5343,2889079.45,2857299.56,2857299.56,False,True,2023-03-15,2026-06-24 00:14:59.277238
SO0003872,20231022,2023-10-22,CUST00011,PRD0005,Central National,Broker,REP039,Shipped,1948.0,1486.27,1.7,1461.0034,2895253.96,2846034.62,2846034.62,False,False,2023-10-31,2026-06-24 00:14:59.277238
SO0003873,20241010,2024-10-10,CUST00013,PRD0027,Central National,Inside Sales,REP010,Processing,970.0,1232.4,18.8,1000.7088,1195428.0,970687.54,970687.54,False,False,2024-10-09,2026-06-24 00:14:59.277238
SO0003874,20241127,2024-11-27,CUST00006,PRD0036,Central National,Direct Sales,REP034,Confirmed,1784.0,2338.27,1.7,2298.5194,4171473.68,4100558.61,4100558.61,False,False,2024-12-14,2026-06-24 00:14:59.277238
SO0003875,20230619,2023-06-19,CUST00059,PRD0019,Lindenmeyr Publications,Inside Sales,REP007,Cancelled,953.0,3145.55,1.3,3104.6578,,2958738.88,2958738.88,False,False,2023-07-15,2026-06-24 00:14:59.277238
SO0003876,,,CUST00058,PRD0025,North American Distribution,Broker,REP023,Delivered,438.0,1649.79,7.7,1522.7562,722608.02,666967.22,666967.22,False,False,2022-04-29,2026-06-24 00:14:59.277238
SO0003877,20220319,2022-03-19,CUST00070,PRD0025,North American Distribution,<Na>,REP008,Delivered,781.0,,0.2,,669481.01,,,False,False,2022-04-13,2026-06-24 00:14:59.277238
SO0003878,20240921,2024-09-21,CUST00023,PRD0005,North American Distribution,Agent,REP026,Delivered,603.0,2869.71,11.6,2536.8236,1730435.13,1529704.63,1529704.63,False,False,2024-09-30,2026-06-24 00:14:59.277238
SO0003879,20241107,2024-11-07,CUST00039,PRD0038,North American Distribution,E-Commerce,REP039,Delivered,770.0,2523.46,16.0,2119.7064,1943064.2,1632173.93,1632173.93,False,True,2024-12-01,2026-06-24 00:14:59.277238
SO0003880,20221129,2022-11-29,CUST00016,PRD0022,North American Distribution,Direct Sales,REP009,Delivered,495.0,2881.9,8.6,2634.0566,1426540.5,1303858.02,1303858.02,False,False,2022-11-19,2026-06-24 00:14:59.277238
SO0003881,20220712,2022-07-12,CUST00040,PRD0034,North American Distribution,Broker,REP006,Partially Shipped,1534.0,1547.47,17.1,1282.8526,2373818.98,1967895.89,1967895.89,False,False,2022-07-18,2026-06-24 00:14:59.277238
SO0003882,20230118,2023-01-18,CUST00049,PRD0003,Lindenmeyr Publications,E-Commerce,REP014,Delivered,1196.0,2426.8,0.8,2407.3856,2902452.8,2879233.18,2879233.18,False,False,2023-02-10,2026-06-24 00:14:59.277238
SO0003883,20230624,2023-06-24,CUST00044,PRD0028,Central National,E-Commerce,REP032,Confirmed,391.0,,2.7,,814519.47,,,False,False,2023-06-29,2026-06-24 00:14:59.277238
SO0003884,20241009,2024-10-09,CUST00035,PRD0031,Central National,Inside Sales,REP012,Delivered,799.0,2019.27,13.3,1750.7071,1613396.73,1398814.97,1398814.97,False,True,2024-10-23,2026-06-24 00:14:59.277238
SO0003885,20220107,2022-01-07,CUST00047,PRD0018,North American Distribution,Inside Sales,REP011,Delivered,1701.0,348.87,16.1,292.7019,593427.87,497885.93,497885.93,False,False,2022-01-11,2026-06-24 00:14:59.277238
SO0003886,20240821,2024-08-21,CUST00018,PRD0022,North American Distribution,Broker,,Delivered,106.0,327.32,3.7,315.2092,34695.92,33412.18,33412.18,False,False,2024-08-30,2026-06-24 00:14:59.277238
SO0003887,20230604,2023-06-04,CUST00009,PRD0008,Lindenmeyr Publications,Broker,REP005,Delivered,38.0,598.26,6.9,556.9801,22733.88,21165.24,21165.24,False,False,,2026-06-24 00:14:59.277238
SO0003888,20240615,2024-06-15,CUST00028,PRD0033,North American Distribution,Direct Sales,REP033,Confirmed,853.0,2197.04,5.1,2084.991,1874075.12,1778497.32,1778497.32,False,False,,2026-06-24 00:14:59.277238
SO0003889,20241217,2024-12-17,CUST00062,PRD0001,North American Distribution,Direct Sales,REP016,Processing,1139.0,,10.9,,1302173.14,,,False,False,2024-12-30,2026-06-24 00:14:59.277238
SO0003890,20241106,2024-11-06,CUST00052,PRD0007,Lindenmeyr Publications,<Na>,REP033,Confirmed,781.0,1429.92,12.0,1258.3296,1116767.52,982755.42,982755.42,False,False,2024-11-27,2026-06-24 00:14:59.277238
SO0003891,20221222,2022-12-22,CUST00042,PRD0032,Central National,E-Commerce,REP011,Processing,245.0,2289.02,11.3,2030.3607,560809.9,497438.37,497438.37,False,False,2023-01-09,2026-06-24 00:14:59.277238
SO0003892,20230904,2023-09-04,CUST00024,PRD0010,Central National,Agent,REP028,Delivered,614.0,3092.61,17.7,2545.218,1898862.54,1562763.85,1562763.85,False,True,2023-09-27,2026-06-24 00:14:59.277238
SO0003893,20241204,2024-12-04,CUST00056,PRD0013,North American Distribution,Agent,REP028,Shipped,941.0,1397.77,2.6,1361.428,1315301.57,1281103.75,1281103.75,False,False,,2026-06-24 00:14:59.277238
SO0003894,20241118,2024-11-18,CUST00070,PRD0015,Lindenmeyr Publications,Direct Sales,REP003,Cancelled,1659.0,276.31,10.9,246.1922,458398.29,408432.86,408432.86,False,False,2024-12-04,2026-06-24 00:14:59.277238
SO0003895,20230518,2023-05-18,CUST00061,PRD0018,Lindenmeyr Publications,Broker,,Delivered,662.0,1541.01,14.7,1314.4815,1020148.62,870186.75,870186.75,False,False,2023-06-11,2026-06-24 00:14:59.277238
SO0003896,20220715,2022-07-15,CUST00009,PRD0005,North American Distribution,Broker,REP030,Delivered,1923.0,79.74,15.2,67.6195,,130032.3,130032.3,False,False,2022-08-14,2026-06-24 00:14:59.277238
SO0003897,20231126,2023-11-26,CUST00050,PRD0028,Lindenmeyr Publications,E-Commerce,REP004,Confirmed,1075.0,2757.72,3.8,2652.9266,2964549.0,2851896.1,2851896.1,False,True,2023-12-12,2026-06-24 00:14:59.277238
SO0003898,20220914,2022-09-14,CUST00009,PRD0028,Lindenmeyr Publications,Inside Sales,REP023,Processing,1635.0,435.35,17.7,358.293,711797.25,585809.06,585809.06,False,False,2022-10-01,2026-06-24 00:14:59.277238
SO0003899,20231208,2023-12-08,CUST00011,PRD0008,Lindenmeyr Publications,Agent,REP010,Delivered,457.0,1892.27,1.4,1865.7782,864767.39,852660.64,852660.64,False,False,2023-12-17,2026-06-24 00:14:59.277238
SO0003900,20220709,2022-07-09,CUST00026,PRD0022,Central National,Direct Sales,REP010,Delivered,1826.0,352.02,0.0,352.02,642788.52,642788.52,642788.52,False,True,2022-07-19,2026-06-24 00:14:59.277238
SO0003901,20231027,2023-10-27,CUST00015,PRD0031,North American Distribution,Broker,REP028,Delivered,761.0,1633.32,15.6,1378.5221,1242956.52,1049055.32,1049055.32,False,False,2023-11-06,2026-06-24 00:14:59.277238
SO0003902,20230220,2023-02-20,CUST00064,PRD0017,North American Distribution,Agent,REP008,Shipped,1351.0,,17.4,,4179156.38,,,False,False,2023-02-23,2026-06-24 00:14:59.277238
SO0003903,20231104,2023-11-04,CUST00026,PRD0019,Central National,Agent,REP029,Confirmed,350.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2023-04-18,2026-06-24 00:14:59.277238
SO0003904,20240125,2024-01-25,CUST_UNKNOWN,PRD0033,North American Distribution,Broker,REP016,Processing,722.0,2976.21,19.2,2404.7777,2148823.62,1736249.5,1736249.5,False,False,2024-02-06,2026-06-24 00:14:59.277238
SO0003905,20230927,2023-09-27,CUST00014,PRD0007,Lindenmeyr Publications,Inside Sales,REP023,Delivered,1316.0,1776.52,16.1,1490.5003,2337900.32,1961498.39,1961498.39,False,False,2023-10-10,2026-06-24 00:14:59.277238
SO0003906,20241025,2024-10-25,CUST00041,PRD0014,North American Distribution,Broker,REP033,Delivered,356.0,464.29,4.6,442.9327,165287.24,157684.04,157684.04,False,True,2024-11-19,2026-06-24 00:14:59.277238
SO0003907,20221023,2022-10-23,CUST00052,PRD0034,Lindenmeyr Publications,E-Commerce,,Shipped,445.0,2581.81,14.9,2197.1203,,977718.53,977718.53,False,False,2022-10-30,2026-06-24 00:14:59.277238
SO0003908,20220719,2022-07-19,CUST00003,PRD0026,North American Distribution,E-Commerce,REP008,Delivered,587.0,501.78,14.1,431.029,294544.86,253014.02,253014.02,False,False,2022-08-05,2026-06-24 00:14:59.277238
SO0003909,20240330,2024-03-30,CUST00025,PRD0019,North American Distribution,Agent,REP027,Delivered,1985.0,638.02,9.8,575.494,1266469.7,1142355.59,1142355.59,False,False,2024-04-26,2026-06-24 00:14:59.277238
SO0003910,20230217,2023-02-17,CUST_UNKNOWN,PRD0007,North American Distribution,E-Commerce,REP005,Cancelled,894.0,2221.97,14.1,1908.6722,1986441.18,1706352.95,1706352.95,False,False,,2026-06-24 00:14:59.277238
SO0003911,,,CUST00001,PRD0039,North American Distribution,Direct Sales,REP022,Delivered,1888.0,1626.27,11.0,1447.3803,3070397.76,2732654.01,2732654.01,False,False,2022-07-30,2026-06-24 00:14:59.277238
SO0003912,20240809,2024-08-09,CUST00026,PRD0029,Central National,Broker,REP001,Shipped,856.0,3129.04,6.7,2919.3943,2678458.24,2499001.52,2499001.52,False,False,2024-08-20,2026-06-24 00:14:59.277238
SO0003913,20230708,2023-07-08,CUST00055,PRD0020,Central National,Direct Sales,REP005,Delivered,1934.0,1047.8,4.0,1005.888,,1945387.39,1945387.39,False,False,2023-07-17,2026-06-24 00:14:59.277238
SO0003914,20241015,2024-10-15,CUST00070,PRD0026,Lindenmeyr Publications,Inside Sales,REP017,On Hold,1485.0,2531.13,17.1,2098.3068,3758728.05,3115985.6,3115985.6,False,False,2024-11-07,2026-06-24 00:14:59.277238
SO0003915,,,CUST00039,PRD0032,Central National,E-Commerce,REP038,Partially Shipped,1329.0,2184.31,12.8,1904.7183,2902947.99,2531370.62,2531370.62,False,False,2022-10-23,2026-06-24 00:14:59.277238
SO0003916,20231008,2023-10-08,CUST00040,PRD0038,Lindenmeyr Publications,Agent,REP033,Shipped,1732.0,1983.28,2.6,1931.7147,3435040.96,3345729.86,3345729.86,False,False,2023-10-29,2026-06-24 00:14:59.277238
SO0003917,20221207,2022-12-07,CUST_UNKNOWN,PRD0024,North American Distribution,Broker,REP005,On Hold,508.0,1874.37,2.5,1827.5108,952179.96,928375.49,928375.49,False,True,2022-12-31,2026-06-24 00:14:59.277238
SO0003918,20240312,2024-03-12,CUST00070,PRD0029,Central National,Agent,REP036,Shipped,1090.0,62.59,11.1,55.6425,68223.1,60650.32,60650.32,False,False,2024-04-04,2026-06-24 00:14:59.277238
SO0003919,20220408,2022-04-08,CUST00010,PRD0026,North American Distribution,Direct Sales,REP022,On Hold,1865.0,1351.94,0.5,1345.1803,2521368.1,2508761.26,2508761.26,False,False,2022-04-28,2026-06-24 00:14:59.277238
SO0003920,20230924,2023-09-24,CUST00049,PRD0017,North American Distribution,Agent,REP009,Delivered,82.0,687.83,6.9,640.3697,56402.06,52510.32,52510.32,False,False,2023-10-15,2026-06-24 00:14:59.277238
SO0003921,20240211,2024-02-11,CUST00016,PRD0006,Central National,Inside Sales,REP020,Processing,540.0,,13.4,,,,,False,True,2024-02-21,2026-06-24 00:14:59.277238
SO0003922,20220506,2022-05-06,CUST00070,PRD0011,Central National,Inside Sales,REP013,Shipped,1306.0,1371.88,16.5,1145.5198,1791675.28,1496048.86,1496048.86,False,False,2022-05-25,2026-06-24 00:14:59.277238
SO0003923,20220802,2022-08-02,CUST00062,PRD0022,Central National,E-Commerce,REP017,Confirmed,137.0,320.11,4.4,306.0252,43855.07,41925.45,41925.45,False,False,2022-08-05,2026-06-24 00:14:59.277238
SO0003924,20220401,2022-04-01,CUST00025,PRD0003,Central National,E-Commerce,REP013,Delivered,1751.0,406.3,13.1,353.0747,,618233.8,618233.8,False,False,2022-04-14,2026-06-24 00:14:59.277238
SO0003925,20230508,2023-05-08,CUST00005,PRD0018,Central National,Direct Sales,REP021,Shipped,300.0,,11.4,,125202.0,,,False,False,2023-05-31,2026-06-24 00:14:59.277238
SO0003926,20230128,2023-01-28,CUST_UNKNOWN,PRD0004,Lindenmeyr Publications,E-Commerce,,Delivered,1575.0,2750.12,0.0,2750.12,4331439.0,4331439.0,4331439.0,False,True,2023-02-03,2026-06-24 00:14:59.277238
SO0003927,20231220,2023-12-20,CUST00015,PRD0034,Lindenmeyr Publications,Broker,REP020,Delivered,892.0,2546.8,18.8,2068.0016,2271745.6,1844657.43,1844657.43,False,True,2024-01-14,2026-06-24 00:14:59.277238
SO0003928,20241002,2024-10-02,CUST00031,PRD0027,Central National,Agent,REP007,Shipped,152.0,2859.71,4.5,2731.023,434675.92,415115.5,415115.5,False,False,2024-10-24,2026-06-24 00:14:59.277238
SO0003929,20230712,2023-07-12,CUST00025,PRD0011,Central National,Inside Sales,REP029,Shipped,195.0,2441.08,19.3,1969.9516,476010.6,384140.56,384140.56,False,False,2023-07-19,2026-06-24 00:14:59.277238
SO0003930,20230114,2023-01-14,CUST00025,PRD0027,Central National,Inside Sales,REP005,Delivered,1227.0,981.78,11.0,873.7842,1204644.06,1072133.21,1072133.21,False,False,,2026-06-24 00:14:59.277238
SO0003931,20220221,2022-02-21,CUST00014,PRD0040,North American Distribution,E-Commerce,REP005,Confirmed,379.0,917.21,7.4,849.3365,347622.59,321898.53,321898.53,False,False,2022-03-19,2026-06-24 00:14:59.277238
SO0003932,20220628,2022-06-28,CUST00014,PRD0028,<Na>,Broker,REP037,Delivered,413.0,1790.06,1.0,1772.1594,739294.78,731901.83,731901.83,False,True,,2026-06-24 00:14:59.277238
SO0003933,20241210,2024-12-10,CUST00068,PRD0002,<Na>,E-Commerce,REP030,Delivered,1412.0,2260.16,18.5,1842.0304,3191345.92,2600946.92,2600946.92,False,True,2024-12-16,2026-06-24 00:14:59.277238
