POID,SupplierID,ProductID,OrderedQty,ReceivedQty,UnitCost_USD,TotalCost_USD,Currency,ExchangeRate,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,Status,IncoTerms,PortOfLoading,FreightCost_USD,BuyerName,ApprovalStatus,Notes,_ingested_at,_source_file,_pipeline_run_id
PO001134,SUP0009,PRD0008,3236,0.0,291.65,943779.4,NOK,1.0,06/08/2022,2022-10-23,,Open,CIF,Rotterdam,6029.7,Anna Kowalski,APPROVED,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001135,SUP0032,PRD0009,1916,1309.0,107.54,206046.64,SEK,1.0,2023-08-03,2023-10-09,10/05/23,Partially Received,EXW,,11298.55,David Park,PENDING,Price renegotiated Q4,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001136,SUP0005,PRD0021,2796,2796.0,1649.76,4612728.96,USD,0.844,2023-04-11,2023-04-19,2023-05-11,Fully Received,FCA,Yokohama,6831.18,Luca Ferretti,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001137,SUP0001,PRD0010,3666,2936.0,1278.52,4687054.32,SEK,1.0,2022-01-19,2022-03-14,2022-03-09,Partially Received,DAP,,11168.3,David Park,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001138,SUP0005,PRD0009,3577,3577.0,617.56,2209012.12,JPY,0.9544,2023-07-04,2023-09-21,10-06-2023,Fully Received,DDP,Rotterdam,20578.82,Priya Patel,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001139,SUP0013,PRD0015,3512,0.0,2109.85,7409793.2,BRL,1.0,08/13/24,26 August 2024,,Cancelled,FOB ,Santos,15066.13,Priya Patel,APPROVED,Quality hold pending lab results,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001140,   SUP0039  ,PRD0010,-3878,-3878.0,382.37,1482830.86,BRL,1.0,2024-10-16,2024-11-18,2024-12-05,Fully Received,EXW,Yokohama,26154.72,Luca Ferretti,pending,Quality hold pending lab results,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001141,SUP0012,PRD0033,4273,1650.0,1934.63,8266673.99,SEK,0.9446,07-21-2023,2023-08-25,05/09/2023,Partially Received,FOB ,Hamburg,2321.69,James Chen,Approved,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001142,SUP0002,PRD0031,391,391.0,1736.16,678838.56,BRL,0.7773,2022-11-14,12-04-2022,2022-12-02,Fully Received,CIF,Port of LA,782.87,David Park,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001143,SUP0006,PRD0007,3688,3688.0,2909.66,10730826.08 USD,USD,1.0,09/09/24,2024-09-16,2024-09-26,Fully Received,DDP,Santos,5372.27,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001144,SUP0007,PRD0012,4412,4412.0,1825.21,8052826.52,,1.2552,2024-06-04,2024-06-30,2024-07-04,Fully Received,FCA,Vancouver,28850.45,David Park,approved,Price renegotiated Q4,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001145,SUP0020,PRD0037,4327,0.0,2926.63,12663528.01,EUR,1.0,2023-09-11,2023-10-23,,Cancelled,FOB ,,30755.78,Robert Kleinman,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001146,SUP0017,PRD0001,4360,0.0,1344.93,5863894.8,SEK,1.0,2022-08-11,2022-10-14,,Open,fob,Rotterdam,2917.98,Priya Patel,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001147,SUP0016,PRD0036,4518,0.0,674.01,3045177.18,JPY,1.0076,2022-07-03,2022-08-07,,Cancelled,CIF,Yokohama,30701.75,Priya Patel,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001148,SUP0006,PRD0015,2504,2504.0,160.6,"$402,142.40",SEK,1.0674,13/01/2022,2022-03-10,2022-03-07,Fully Received,FOB ,Shanghai,5440.48,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001149,SUP0009,PRD0036,675,0.0,641.53,433032.75,BRL,1.0,2024-01-26,09/04/2024,,Cancelled,EXW,Port of LA,4136.99,,Approved,Quality hold pending lab results,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001150,SUP0017,PRD0024,2996,2996.0,103.01,308617.96,,0.9993,2023/07/23,2023-08-31,2023-09-16,Fully Received,cif,,23226.51,Maria Santos,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001151,SUP0007,PRD0010,39,39.0,1409.89,54985.71,USD,1.0,2023-07-10,07/09/2023,2023-09-06,Fully Received,cif,Shanghai,71.53,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001152,SUP0010,PRD0008,66,,1476.82,97470.12,EUR,1.2851,2022-05-31,2022-06-21,2022-06-19,Fully Received,cif,Rotterdam,38.27,James Chen,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001153,SUP0019,PRD0037,3383,2568.0,140.57,475548.31,CAD,1.0,2023-11-17,2023-12-30,01/01/2024,Partially Received,CIF,Rotterdam,23651.69,Maria Santos,Approved,Price renegotiated Q4,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001154,SUP0013,PRD0008,3248,1831.0,1501.71,4877554.08,EUR,1.1656,2024-06-11,06-25-2024,2024-07-01, Partially Received ,FCA,Port of NY,24848.81,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001155,SUP0025,PRD0019,1576,1576.0,88.13,138892.88,USD,1.0288,2023-01-29,06/02/2023,01/03/2023,Fully Received,FOB,Vancouver,8944.61,Anna Kowalski,Pending,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001156, SUP0016  ,PRD0023,1280,1280.0,1591.46,2037068.8,SEK,1.3319,2023-02-24,2023-03-20,19/04/2023,Fully Received,FOB,Santos,9127.07,Robert Kleinman,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001157,SUP0007,PRD0017,1863,1863.0,1982.31,3693043.53 USD,CAD,1.1923,11 June 2023,2023-06-18,2023-06-30,Fully Received,EXW,Santos,14525.59,James Chen,approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
  PO001158  ,SUP0012,PRD0023,392,0.0,$524.32,205533.44,EUR,0.7885,2023-09-04,2023-11-20,,Open,CIF,Rotterdam,2373.6,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001159,SUP0013,PRD0018,1934,1934.0,745.0,1440830.0,JPY,1.1928,2024-12-05,2025-01-02,2025-01-16,Fully Received,FOB,Port of NY,10671.5,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
 PO001160  ,SUP0038,PRD0023,913,812.0,487.31,444914.03,JPY,1.0,2024-06-10,2024-09-05,2024-09-18,Partially Received,FOB,Vancouver,7288.18,Luca Ferretti,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001161,SUP0008,PRD0016,2877,2877.0,2704.99,7782256.23,NOK,,09-11-2023,2023-11-29,2023-12-23,   Fully Received,FCA,Rotterdam,2798.77,,Approved,Quality hold pending lab results,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001162,   SUP0029  ,PRD0037,0,0.0,1515.78,0.0,,1.0,2024-03-04,2024-04-11,2024-04-26,Fully Received,FOB ,Vancouver,0.0,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001163,SUP0037,PRD0001,424,424.0,1432.51,607384.24,CAD,1.0,2023-10-07,2023-11-26,10-06-2023,Fully Received,cif,Port of NY,457.11,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001164,SUP0026,PRD0017,4684,4684.0,2373.3,11116537.2,BRL,,09-09-2023,21 November 2023,2023/12/01,Fully Received,FCA,Port of LA,3448.41,James Chen,Approved,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001165,SUP0022,PRD0013,3329,3329.0,2718.5,9049886.5,EUR,0.8963,2023-07-05,2023-09-28,2023-10-20, Fully Received,DAP,Port of NY,19783.47,Luca Ferretti,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001166,SUP0031,PRD0029,1333,448.0,383.16,510752.28,JPY,1.0,2023-11-18,2024-01-12,07/01/2024,Partially Received,DDP,,2883.2,Anna Kowalski,approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001167,SUP0031,PRD0015,3744,2032.0,1421.46,5321946.24,USD,1.0,17-Jan-2023,04-03-2023,04/13/23,Partially Received,FCA,Yokohama,18326.1,James Chen,Approved,Force majeure clause active,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001168,SUP0012,PRD0030,3311,3311.0,576.9,1910115.9,NOK,0.8369,2024-08-21,2024-10-16,2024-10-16, Fully Received,DDP,Shanghai,19451.95,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001169,SUP0021,PRD0011,3264,3264.0,955.1,3117446.4,BRL,1.0144,2022-03-09,21/03/2022,2022-03-31,Fully Received,cif,,24602.9,David Park,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001170,SUP0036,PRD0006,169,,2067.46,349400.74 USD,USD,1.0,2024-09-21,2024-10-05,2024-10-07,Partially Received,FOB,,341.15,,APPROVED,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001171,SUP0018,PRD0033,608,0.0,1289.37,783936.96,BRL,1.0,03/09/2022,2022-10-13,,Open,DAP,Shanghai,385.97,Priya Patel,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001172,SUP0032,PRD0032,1860,0.0,548.35,1019931.0,USD,,2022-10-17,2022-11-06,,Open,DAP,Port of NY,1102.91,David Park,approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001173,,PRD0030,1494,1494.0,2095.36,"$3,130,467.84",,1.1782,2022-04-18,2022-06-22,2022-06-17,Fully Received,FCA,Santos,10613.67,Robert Kleinman,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001174,   SUP0011,PRD0013,3813,3813.0,2105.52,8028347.76,BRL,0.7723,2022-06-12,08/02/22,2022-08-31,Fully Received,DDP,Vancouver,3189.99,Robert Kleinman,Approved,TBD,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
 PO001175 ,,PRD0021,613,,725.84,444939.92,JPY,1.3055,2022-03-31,04-29-2022,24-Apr-2022,Partially Received,DDP,Yokohama,2784.96,Priya Patel,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001176,SUP0001,PRD0009,3888,0.0,2526.66,9823654.08,USD,1.0305,2024-12-16,2025-01-05,,On Hold,EXW,Shanghai,14280.64,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001177,SUP0007,PRD0030,431,431.0,1333.85,574889.35,CAD,1.0,2024-10-08,2024-11-06,2024-12-01,Fully Received,DAP,Yokohama,2773.17,,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO001178  ,SUP0028,PRD0016,4244,4244.0,1577.35,6694273.4,BRL,1.0326,2022-12-29,2023/03/20,2023-04-09,  Fully Received ,cif,,7271.36,Priya Patel,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001179,SUP0009,PRD0037,3858,3858.0,874.73,3374708.34,BRL,1.0,2022-08-13,2022-10-26,2022-10-22,Fully Received,FCA,Port of NY,22337.02,James Chen,Pending,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001180,SUP0022,PRD0001,517,0.0,700.39,362101.63,USD,1.0,2023-07-30,2023-09-23,,Open,fob,Santos,1403.42,Robert Kleinman,approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001181,SUP0033,PRD0034,3078,0.0,1328.09,4087861.02,NOK,1.3435,22-Dec-2024,2025-02-23,,Open,,,5523.81,James Chen,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001182,SUP0022,PRD0027,4388,4388.0,446.72,1960207.36,EUR,1.0,2024-11-17,2025-01-11,02-10-2025,Fully Received,DAP,Port of NY,34028.7 USD,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001183,SUP0037,PRD0016,2557,1324.0,2300.0,5881100.0,CAD,1.0,2024-06-28,07 July 2024,2024-07-13,Partially Received,,Port of LA,6545.89,Priya Patel,Rejected,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001184,SUP0004,PRD0028,3508,3508.0,1055.33,3702097.64,BRL,1.0,2022-12-31,02-01-2023,2023-01-29,Fully Received,FCA,Shanghai,24995.71,,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001185,SUP0003,PRD0010,-2554,-2554.0,1598.58,4082773.32,USD,1.164,2024-03-02,2024-05-10,2024-05-15,Fully Received,cif,,8569.8,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001186,SUP0006,PRD0029,3210,1747.0,85.61,274808.1,CAD,1.0,2022-05-29,2022-07-30,07-31-2022,Partially Received,FOB ,Rotterdam,24905.32,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001187,SUP0028,PRD0019,3736,3108.0,356.69,1332593.84,BRL,1.0,2022-05-09,2022-06-19,2022-06-25,Partially Received,CIF,Yokohama,12569.36,Robert Kleinman,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001188,SUP0014,PRD0033,1449,1449.0,988.81,1432785.69,NOK,1.0665,2024-09-24,2024-10-06,2024-10-01,Fully Received,fob,Rotterdam,4298.17,Priya Patel,Approved,Price renegotiated Q4,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001189,SUP0038,PRD0005,4267,4267.0,138.96,592942.32,CAD,1.1843,2023-03-11,2023/05/22,2023-05-27,Fully Received,DDP,Port of NY,4229.19,Robert Kleinman,Rejected,Quality hold pending lab results,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001190,SUP0002,PRD0025,2393,2393.0,73.99,177058.07,USD,1.3116,2022-11-04,2023-01-11,2023-01-10,Fully Received,cif,Port of LA,18361.57,David Park,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001191,SUP0028,PRD0031,-1201,-1201.0,188.2,226028.2,SEK,1.0,2023-12-16,2024-02-26,2024-03-03,Fully Received,fob,Port of LA,2447.18,Luca Ferretti,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001192,SUP0013,PRD0037,1609,1609.0,1700.04,2735364.36,NOK,1.0,2023-02-10,2023-03-28,2023/03/26,Fully Received,FCA,,4944.25,Robert Kleinman,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001193,SUP0037,PRD0030,3567,2217.0,1214.31,4331443.77,USD,1.0,2024-09-16,2024-09-24,30/09/2024,Partially Received,FCA,Santos,16314.58,Priya Patel,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001194,SUP0038,PRD0018,1349,0.0,1667.37,2249282.13,EUR,0.8026,24 December 2023,07-Mar-2024,,Open,DAP,Port of LA,5905.94,David Park,Pending,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001195,SUP0033,PRD0021,4174,4174.0,2081.7,8689015.8,BRL,1.0,2022/01/14,2022-02-21,2022-03-07,Fully Received,FOB,Hamburg,21213.26,,APPROVED,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001196,SUP0011,PRD0034,4304,4304.0,2974.53,12802377.12 USD,JPY,1.0,2022-07-05,2022-07-16,2022-08-05,Fully Received,FOB ,Hamburg,17644.93,David Park,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001197,SUP0019,PRD0004,2264,839.0,1437.72,3254998.08,NOK,1.1663,2022-08-15,08/26/22,2022-09-08,Partially Received,CIF,Shanghai,15746.27,David Park,Approved,TBD,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001198,SUP0013,PRD0007,1723,0.0,2427.98,4183409.54,EUR,0.9136,2022-10-26,21 January 2023,,Open,EXW,Port of NY,10221.05,Maria Santos,pending,Force majeure clause active,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001199,SUP0017,,1960,1960.0,1346.59,2639316.4,CAD,1.1336,2023/07/12,2023-08-21,2023-09-19,Fully Received,FOB ,Port of NY,"$15,253.69",James Chen,Approved,Quality hold pending lab results,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001200,SUP0015,PRD0001,2876,0.0,453.97,1305617.72,NOK,1.234,04-29-2024,2024-06-03,,Cancelled,FOB,Rotterdam,17627.43,Priya Patel,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO001179, SUP0009,PRD0037,3858,3858.0,874.73,  3374708.34  ,BRL,1.0,2022-08-13,   2022-10-26  ,2022-10-22, Fully Received,   FCA,Port of NY,22337.02,   James Chen,Pending,   Expedited shipping requested ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000866,   SUP0040,PRD0031,4175,4175.0,2398.46,10013570.5, NOK ,1.0,   2023/07/15  ,2023-08-25,  08-20-2023 ,Fully Received,   FOB ,  nan , 7082.99  ,Luca Ferretti,Approved, Force majeure clause active  ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000102,SUP0021,PRD0039,3827,3827.0,1672.38 USD,   6400198.26  ,   SEK ,1.1343,22-Feb-2024,   2024-03-07  ,  2024-03-19 , Fully Received  ,  EXW,Port of NY,  14269.5, Maria Santos,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO000440 ,  SUP0029 ,  PRD0018 ,4291,4291.0, 1154.31  ,4953144.21,CAD,1.0, 2024-09-18 , 2024-11-13 ,  2024-11-28 , Fully Received ,   EXW ,   Shanghai  ,33876.56, David Park ,Pending, Expedited shipping requested ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
  PO000059 ,SUP0032, PRD0024,3762,3762.0, 2374.98,8934674.76,SEK,1.0, 01-Sep-2023 , 2023-09-17  ,2023-10-08,   partially received ,   CIF  ,  Yokohama,   29491.36  , Priya Patel  ,Approved,  nan  ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO001121,SUP0013, PRD0005,1227,0.0,1609.09 USD,   1974353.43  ,NOK,0.9677,   2024-01-04 ,   2024-03-14 ,,Open,DAP,   Rotterdam  ,7052.82,Luca Ferretti,   Approved,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
 PO000324 ,SUP0039,PRD0011,4785,0.0,  2230.28, 10671889.8,  NOK ,0.7903, 2024-12-27, 2025-01-12 ,, Cancelled,CIF, Hamburg,31483.44,Anna Kowalski,Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
  PO000975 , SUP0038,PRD0002,2310,1554.0, 1118.6 ,2583966.0,  EUR  ,1.0,09 August 2022,2022/09/11,20 September 2022,  Partially Received  ,cif,Hamburg,14650.99,   James Chen ,  approved ,Expedited shipping requested,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO000412    ,SUP0040,PRD0021,1503,544.0,2384.66,  3584143.98 ,USD,1.2662,2024-02-24,2024-04-16,2024/04/17,Partially Received,CIF,   nan ,   5166.59,  David Park  ,Approved, Price renegotiated Q4,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000856,  SUP0030,PRD0026,2082,0.0,1322.46,   2753361.72,  BRL,1.0,2023-08-31, 31/10/2023 ,,  Open,   FOB ,   Rotterdam  ,"  $8,585.07",David Park,  Approved  ,TBD,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000821,SUP0008, PRD0001 ,1229,1229.0, 2871.71  ,3529331.59,  JPY ,1.0,2024-07-06,   2024-07-28 ,07/27/24, Fully Received  ,   cif  ,,7479.59,   James Chen  ,Approved, N/A  ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000045, SUP0016,PRD0013,1260,0.0,  2450.52,   3087655.2  ,NOK,1.0,2023-10-04,2023-12-26,,  Open ,FOB,Santos,5027.47,,   Approved , nan  ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
 PO000050,SUP0012,   PRD0019,2771,2771.0,  1491.99  ,4134304.29,JPY,1.0, 2023-01-12 ,   2023-03-11  ,  03/26/23,Fully Received,   CIF,  Vancouver  ,13277.58,Luca Ferretti,Approved, nan,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
  PO000850,SUP0001,   PRD0038 ,2965,2965.0,273.87, 812024.55,SEK,0.9863,   2024-11-11  ,2024-12-06,2025-01-03,   Fully Received ,FOB , Vancouver ,9143.72,James Chen,APPROVED,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000241,SUP0023,PRD0012,469,86.0,2745.47,1287625.43,  nan ,,2024-07-15,  2024-09-15,2024-09-24,Partially Received,  FCA  ,Vancouver, 1736.63,  Luca Ferretti  ,   Pending,   nan  ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO000171  ,SUP0040,   PRD0026 ,3072,3072.0, 1571.05  ,4826265.6,   NOK ,1.0179,22 June 2024,2024-07-07,2024-07-09,Fully Received,,   Santos  ,   9450.54,David Park, Pending , TBD ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000524,SUP0040,PRD0016,282,282.0,2126.19,599585.58, JPY,1.0522,   2022-01-26  ,2022-02-21,2022-02-19,  Fully Received,CIF,   Yokohama ,1110.7,David Park,Approved,   nan  ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000766,SUP0007,PRD0028,2990,2990.0,$127.90,  382421.0 , CAD ,1.0,2024/09/28, 2024-12-01  ,2024-12-05, Fully Received  ,FOB ,Port of NY,  14421.34 USD ,Priya Patel,  Approved  ,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000839, SUP0027,  PRD0033 ,-3997,-3997.0,2332.53,9323122.41,   USD  ,1.0,2022-07-11,2022-08-04,  2022-08-18 ,Fully Received,DAP,  Hamburg ," $21,814.94  ",Luca Ferretti,Approved, nan ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000424,SUP0026,PRD0016,4168,0.0,"$1,603.48", 6683304.64,NOK,1.0,  2023-11-09  ,2023/11/21,   nan  ,   Open,DDP,   Hamburg ,16882.85,Luca Ferretti, Approved ,   Price renegotiated Q4,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
  PO000381  ,SUP0032, PRD0016 ,2892,2892.0,  1457.48,   4215032.16 USD , CAD,1.2498,  2024-02-15  ,04-12-2024,  2024-04-16 , Fully Received,cif,,  11347.35 ,   Priya Patel,  Approved , nan ,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
     PO000610  ,   SUP0023 ,PRD0001,4476,0.0,1443.44,6460837.44,CAD,1.0,2024-02-20,2024-03-10,  nan,Cancelled,EXW,  Rotterdam ,   13556.06,James Chen,   Approved,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000677,   SUP0010  ,PRD0016,4166,0.0,1785.15,   7436934.9 ,  SEK,1.1384,27/08/2024,12 November 2024,,Cancelled,fob,   Vancouver,  30814.92,   James Chen, Approved ,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO000345  , SUP0001  ,PRD0013,1926,1926.0, 360.23  ,  693802.98  ,USD,1.0,   2022-11-30  ,   2023-01-22, 2023-01-21, Fully Received ,FOB, Yokohama,2529.49,Robert Kleinman,Approved,Price renegotiated Q4,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO000110,    SUP0016   , PRD0033  ,2254,2254.0,  1527.29 ,3442511.66,  USD,1.0134,2024-04-20,  2024-07-09 ,  2024-07-23  , Fully Received  , CIF,Rotterdam, 17821.73,,  Approved  ,  nan,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000278, SUP0031 ,PRD0040,1902,1902.0, 2053.31  ,   3905395.62  , NOK  ,1.0,2024-11-24,2025-02-17,2025-03-13,Fully Received,   FOB   ,Port of NY,7108.19,James Chen,  APPROVED  ,,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO000678,SUP0020,   PRD0005,3719,3719.0,   348.25  ,1295141.75,  NOK  ,0.8254, 2022-05-05,07-09-2022,2022-07-28,Fullyreceived, fob,Shanghai,15686.47,Maria Santos,Approved,   nan,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
   PO000571  ,,   PRD0009 ,3410,3410.0,1902.14,6486297.4,   EUR,1.1583, 2024-07-23 ,  2024-09-25,2024/09/26,   Fully Received,FCA, nan,4226.97, David Park  ,Approved,  Price renegotiated Q4,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
PO000359,  SUP0005 ,PRD0016,2704,0.0,2157.72,  5834474.88 ,   SEK  ,1.3119,2022-12-09,2022-12-17,,   Open  ,   CIF  ,,3715.43,James Chen, Approved , nan,2026-06-24 00:13:41.399663,PurchaseOrders.csv,20260624_001341
