OrderID,CustomerID,ProductID,Division,OrderedQty,UnitPrice_USD,LineTotal_USD,DiscountPct,OrderDate,RequestedDeliveryDate,Status,SalesChannel,SalesRepID,POReference,SpecialInstructions,IsRush,SourceSystem,_silver_transformed_at,is_return,discounted_unit_price,calc_line_total_usd
SO0004155,CUST00025,PRD0005,Central National,612.0,397.88,243502.56,2.6,2023-07-12,2023-07-19,Delivered,E-Commerce,REP007,CUST-PO-46815,,False,CRM,2026-06-24 00:14:16.766567,False,387.5351,237171.48
SO0004156,CUST00045,PRD0036,North American Distribution,61.0,1559.23,95113.03,8.7,2024-05-05,2024-05-26,Delivered,E-Commerce,REP033,,,True,CRM,2026-06-24 00:14:16.766567,False,1423.577,86838.2
SO0004157,CUST00067,PRD0030,Central National,1153.0,0.0,0.0,2.2,2022-01-24,2022-02-04,Delivered,E-Commerce,REP034,CUST-PO-26138,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0004158,CUST00011,PRD0013,Central National,1873.0,2484.14,4652794.22,4.4,2024-08-11,2024-08-25,Cancelled,Inside Sales,REP004,CUST-PO-98822,,False,Web Portal,2026-06-24 00:14:16.766567,False,2374.8378,4448071.2
SO0004160,CUST00064,PRD0031,Lindenmeyr Publications,485.0,,1272795.2,0.0,2022-12-21,2022-12-24,Delivered,E-Commerce,REP027,CUST-PO-95803,Fragile - handle with care,False,EDI,2026-06-24 00:14:16.766567,False,,
SO0004161,CUST00012,PRD0006,Central National,795.0,0.0,0.0,9.7,2023-04-15,,Delivered,Inside Sales,REP024,CUST-PO-80120,Fragile - handle with care,True,CRM,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0004162,CUST00039,PRD0003,Central National,634.0,1576.2,999310.8,6.7,2023-12-19,2024-01-15,Cancelled,E-Commerce,REP011,CUST-PO-78253,Deliver to dock B,False,CRM,2026-06-24 00:14:16.766567,False,1470.5946,932356.98
SO0004163,CUST00006,PRD0019,Central National,146.0,2029.18,296260.28,7.1,2024-08-24,,Shipped,Agent,REP006,CUST-PO-82358,,False,EDI,2026-06-24 00:14:16.766567,False,1885.1082,275225.8
SO0004164,CUST00054,PRD0017,Central National,320.0,,832675.2,8.2,2024-06-17,2024-06-25,Confirmed,E-Commerce,REP036,CUST-PO-37135,Fragile - handle with care,False,CRM,2026-06-24 00:14:16.766567,False,,
SO0004166,CUST00005,PRD0013,North American Distribution,1585.0,2895.94,4590064.9,7.1,2024-05-12,,Delivered,E-Commerce,REP027,CUST-PO-86020,,True,CRM,2026-06-24 00:14:16.766567,False,2690.3283,4264170.36
SO0004167,CUST00009,PRD0002,North American Distribution,239.0,1567.51,374634.89,2.9,2024-06-27,2024-07-21,Delivered,Direct Sales,REP039,CUST-PO-64996,TBC,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1522.0522,363770.48
SO0004168,CUST00021,PRD0013,<Na>,736.0,549.83,404674.88,7.9,,2022-08-11,Delivered,Broker,REP003,CUST-PO-29595,Fragile - handle with care,True,EDI,2026-06-24 00:14:16.766567,False,506.3934,372705.54
SO0004169,CUST00025,PRD0012,Lindenmeyr Publications,152.0,417.36,63438.72,2.3,2022-07-24,2022-08-20,Delivered,E-Commerce,REP012,CUST-PO-54822,,False,Web Portal,2026-06-24 00:14:16.766567,False,407.7607,61979.63
SO0004170,CUST00058,PRD0019,Lindenmeyr Publications,686.0,898.92,616659.12,13.6,2022-07-12,2022-08-09,Delivered,Agent,REP018,CUST-PO-39545,TBC,False,CRM,2026-06-24 00:14:16.766567,False,776.6669,532793.49
SO0004171,CUST00022,PRD0006,North American Distribution,1952.0,132.37,258386.24,11.0,2022-04-06,2022-04-26,Cancelled,E-Commerce,REP029,CUST-PO-97315,Call before delivery,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,117.8093,229963.75
SO0004172,CUST00052,PRD0020,Central National,730.0,630.48,460250.4,9.4,2024-01-27,2024-02-14,Delivered,Agent,REP019,CUST-PO-18010,Requires lift gate,False,EDI,2026-06-24 00:14:16.766567,False,571.2149,416986.88
SO0004174,CUST00033,PRD0012,Central National,1400.0,2927.42,4098388.0,5.8,2022-05-18,2022-06-07,Delivered,Inside Sales,REP019,CUST-PO-44082,Call before delivery,True,EDI,2026-06-24 00:14:16.766567,False,2757.6296,3860681.44
SO0004175,CUST00049,PRD0028,Central National,1792.0,1516.49,2717550.08,2.3,2023-01-28,,Delivered,<Na>,,,,True,CRM,2026-06-24 00:14:16.766567,False,1481.6107,2655046.37
SO0004176,CUST00026,PRD0006,North American Distribution,691.0,979.4,676765.4,19.8,2024-08-20,2024-09-14,Delivered,E-Commerce,REP017,CUST-PO-96320,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,785.4788,542765.85
SO0004177,CUST00023,PRD0025,Central National,1844.0,2621.26,4833603.44,0.0,,2023-06-14,Delivered,E-Commerce,REP034,CUST-PO-74000,,False,EDI,2026-06-24 00:14:16.766567,False,2621.26,4833603.44
SO0004178,CUST00031,PRD0022,Lindenmeyr Publications,1995.0,1896.22,,7.0,,2022-10-31,Delivered,E-Commerce,REP017,CUST-PO-66888,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1763.4846,3518151.78
SO0004179,CUST00060,PRD0001,Central National,50.0,2222.76,111138.0,4.3,,2022-10-10,Delivered,Inside Sales,REP015,CUST-PO-48021,Fragile - handle with care,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2127.1813,106359.06
SO0004180,CUST00058,PRD0001,Lindenmeyr Publications,668.0,,907290.96,11.9,2022-02-26,2022-03-19,Partially Shipped,Broker,REP006,CUST-PO-73748,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0004182,CUST00008,PRD0040,North American Distribution,1216.0,1150.11,1398533.76,0.0,2024-06-03,2024-06-11,Delivered,E-Commerce,REP011,CUST-PO-71924,Deliver to dock B,True,,2026-06-24 00:14:16.766567,False,1150.11,1398533.76
SO0004183,CUST00040,PRD0008,Lindenmeyr Publications,1067.0,16.31,17402.77,0.0,2023-06-26,,Delivered,E-Commerce,REP011,CUST-PO-85886,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,16.31,17402.77
SO0004184,CUST00003,PRD0024,Lindenmeyr Publications,1248.0,1053.71,,3.0,2024-07-26,2024-07-30,Confirmed,E-Commerce,REP032,CUST-PO-71429,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1022.0987,1275579.18
SO0004185,CUST00045,PRD0019,Central National,70.0,344.97,,5.8,2022-09-18,2022-09-17,Delivered,Inside Sales,REP010,CUST-PO-33624,Call before delivery,True,Web Portal,2026-06-24 00:14:16.766567,False,324.9617,22747.32
SO0004186,CUST00022,PRD0027,Central National,1502.0,1001.74,1504613.48,1.9,2022-12-10,2022-12-14,Delivered,E-Commerce,REP014,CUST-PO-49611,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,982.7069,1476025.76
SO0004187,CUST00044,PRD0029,Lindenmeyr Publications,-576.0,6.15,3542.4,10.6,2024-05-23,2024-06-21,Delivered,Direct Sales,REP038,CUST-PO-55161,,False,Web Portal,2026-06-24 00:14:16.766567,True,5.4981,3166.91
SO0004188,CUST99556,PRD0011,North American Distribution,1165.0,2064.47,2405107.55,12.5,2023-09-17,2023-09-26,Delivered,Agent,REP023,,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1806.4112,2104469.05
SO0004189,CUST00021,PRD0029,North American Distribution,1800.0,1790.18,3222324.0,19.0,2023-11-29,2023-12-13,Processing,Inside Sales,REP028,CUST-PO-72168,TBC,True,CRM,2026-06-24 00:14:16.766567,False,1450.0458,2610082.44
SO0004190,CUST00001,PRD0037,Central National,1662.0,1703.49,2831200.38,9.4,2022-03-01,2022-09-03,Delivered,Direct Sales,REP016,CUST-PO-50698,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1543.3619,2565067.48
SO0004191,CUST00062,PRD0020,Lindenmeyr Publications,726.0,2232.54,1620824.04,14.0,2024-02-16,2024-03-09,Shipped,Broker,REP014,,,False,Web Portal,2026-06-24 00:14:16.766567,False,1919.9844,1393908.67
SO0004192,CUST00058,PRD0033,North American Distribution,1462.0,459.14,671262.68,9.5,2023-04-05,2023-08-04,Confirmed,E-Commerce,REP038,CUST-PO-92576,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,415.5217,607492.73
SO0004193,CUST00059,PRD0036,Central National,418.0,2137.75,893579.5,12.6,2023-03-16,2023-04-12,Delivered,<Na>,REP008,CUST-PO-47665,Deliver to dock B,False,EDI,2026-06-24 00:14:16.766567,False,1868.3935,780988.48
SO0004194,CUST00057,PRD0016,<Na>,89.0,1391.32,123827.48,13.7,2024-07-22,2024-07-07,Delivered,E-Commerce,REP031,CUST-PO-79963,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1200.7092,106863.12
SO0004195,CUST00031,PRD0002,Central National,1255.0,1085.53,1362340.15,10.5,2024-12-19,2024-12-24,On Hold,Broker,REP010,CUST-PO-78148,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,971.5494,1219294.5
SO0004196,CUST00017,PRD0007,Central National,130.0,,31998.2,9.5,2023-10-23,2023-11-13,Delivered,E-Commerce,REP008,CUST-PO-56922,,False,EDI,2026-06-24 00:14:16.766567,False,,
SO0004197,CUST00034,PRD0010,Central National,1335.0,1831.04,2444438.4,14.1,2022-02-03,2022-02-06,Delivered,<Na>,REP025,,,False,Web Portal,2026-06-24 00:14:16.766567,False,1572.8634,2099772.64
SO0004198,CUST00070,PRD0010,Lindenmeyr Publications,993.0,0.0,0.0,4.2,2024-07-26,,Delivered,Inside Sales,REP037,CUST-PO-28607,,True,Web Portal,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0004200,CUST00017,PRD0021,North American Distribution,1777.0,2868.07,5096560.39,0.0,2022-01-05,2022-11-01,Shipped,Agent,REP031,CUST-PO-50657,,True,CRM,2026-06-24 00:14:16.766567,False,2868.07,5096560.39
SO0004201,CUST00045,PRD0024,North American Distribution,51.0,1848.44,94270.44,11.8,2024-06-24,2024-07-18,Delivered,Broker,REP018,CUST-PO-28739,TBC,False,CRM,2026-06-24 00:14:16.766567,False,1630.3241,83146.53
SO0004202,CUST00046,PRD0019,North American Distribution,1235.0,2276.78,2811823.3,7.9,2023-07-18,2023-08-17,Delivered,Direct Sales,REP010,CUST-PO-16783,,False,,2026-06-24 00:14:16.766567,False,2096.9144,2589689.28
SO0004203,CUST00017,PRD0003,North American Distribution,1272.0,1370.78,1743632.16,12.1,2023-11-17,2023-11-24,Delivered,Inside Sales,REP031,CUST-PO-58701,Call before delivery,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1204.9156,1532652.64
SO0004204,CUST00029,PRD0002,Central National,1096.0,176.01,192906.96,1.6,2024-10-21,2024-10-28,Delivered,Direct Sales,REP013,CUST-PO-14742,Call before delivery,True,,2026-06-24 00:14:16.766567,False,173.1938,189820.4
SO0004205,CUST00001,PRD0027,<Na>,1929.0,1355.66,2615068.14,2.6,2022-09-15,2022-09-11,Confirmed,Inside Sales,REP024,CUST-PO-32506,,False,CRM,2026-06-24 00:14:16.766567,False,1320.4128,2547076.29
SO0004206,CUST00012,PRD0020,Lindenmeyr Publications,1005.0,225.33,226456.65,10.0,2024-06-08,2024-06-19,Delivered,<Na>,REP006,CUST-PO-56094,Call before delivery,True,EDI,2026-06-24 00:14:16.766567,False,202.797,203810.98
SO0004207,CUST00018,PRD0032,Central National,185.0,3024.51,559534.35,1.6,2024-08-08,2024-08-24,Cancelled,Agent,,CUST-PO-71172,,True,EDI,2026-06-24 00:14:16.766567,False,2976.1178,550581.79
SO0004208,CUST00011,PRD0019,Central National,1733.0,1148.84,1990939.72,12.5,2022-07-18,2022-07-07,Delivered,Direct Sales,REP024,CUST-PO-44457,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1005.235,1742072.26
SO0004209,CUST00054,PRD0024,North American Distribution,482.0,1900.13,915862.66,19.1,2022-08-27,2022-09-05,Cancelled,Direct Sales,REP019,,,False,Web Portal,2026-06-24 00:14:16.766567,False,1537.2052,740932.91
SO0004210,CUST00002,PRD0006,Central National,118.0,2729.01,322023.18,2.0,2023-01-03,2023-01-06,Delivered,Direct Sales,REP034,CUST-PO-33309,Fragile - handle with care,False,CRM,2026-06-24 00:14:16.766567,False,2674.4298,315582.72
SO0004211,CUST00069,PRD0022,North American Distribution,1450.0,2889.54,4189833.0,10.3,2023-06-28,2023-07-22,Cancelled,Agent,REP026,CUST-PO-40924,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2591.9174,3758280.23
SO0004212,CUST00039,PRD0002,Lindenmeyr Publications,1902.0,2688.29,5113127.58,2.2,2023-10-19,2023-11-13,Shipped,Direct Sales,,CUST-PO-77540,,False,Web Portal,2026-06-24 00:14:16.766567,False,2629.1476,5000638.74
SO0004213,CUST00020,PRD0010,Central National,1760.0,2845.9,5008784.0,3.6,2022-05-13,2022-05-27,Delivered,E-Commerce,,CUST-PO-79594,,False,EDI,2026-06-24 00:14:16.766567,False,2743.4476,4828467.78
SO0004214,CUST00070,PRD0021,North American Distribution,1147.0,1890.77,2168713.19,11.8,2023-09-21,2023-10-04,Cancelled,Agent,REP038,CUST-PO-19228,,False,CRM,2026-06-24 00:14:16.766567,False,1667.6591,1912804.99
SO0004215,CUST00031,PRD0025,Central National,400.0,1694.55,677820.0,0.0,2022-11-11,2022-11-28,Processing,<Na>,REP030,CUST-PO-15411,,False,Web Portal,2026-06-24 00:14:16.766567,False,1694.55,677820.0
SO0004216,CUST00049,PRD0035,Lindenmeyr Publications,195.0,754.36,,0.5,2024-12-19,2025-01-12,Delivered,Inside Sales,REP039,CUST-PO-19243,,False,EDI,2026-06-24 00:14:16.766567,False,750.5882,146364.7
SO0004217,CUST00053,PRD0024,Lindenmeyr Publications,326.0,,388934.3,2.3,2024-10-31,2024-11-25,Delivered,Agent,REP026,CUST-PO-20436,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0004218,CUST00054,PRD0018,Lindenmeyr Publications,658.0,1776.86,1169173.88,0.5,2023-08-29,2023-09-24,Delivered,Broker,REP035,CUST-PO-42414,,False,CRM,2026-06-24 00:14:16.766567,False,1767.9757,1163328.01
SO0004219,CUST00034,PRD0006,Lindenmeyr Publications,1388.0,289.55,,1.7,2023-01-01,2023-01-17,Cancelled,Broker,REP032,CUST-PO-27382,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,284.6276,395063.11
SO0004220,CUST00005,PRD0019,Lindenmeyr Publications,1788.0,1956.35,,10.9,2023-07-18,2023-08-03,Delivered,Broker,REP005,CUST-PO-85546,,False,EDI,2026-06-24 00:14:16.766567,False,1743.1078,3116676.75
SO0004221,CUST00043,PRD0008,Central National,89.0,825.81,73497.09,8.1,2024-04-30,,Delivered,Direct Sales,REP027,CUST-PO-26820,Call before delivery,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,758.9194,67543.83
SO0004222,CUST00057,PRD0027,North American Distribution,1298.0,369.29,479338.42,17.5,2022-07-01,2022-07-13,Delivered,Inside Sales,REP028,CUST-PO-81911,,False,EDI,2026-06-24 00:14:16.766567,False,304.6642,395454.13
SO0004223,CUST00034,PRD0031,Lindenmeyr Publications,1023.0,,,14.9,2024-09-17,2024-10-16,Delivered,Direct Sales,REP016,CUST-PO-18483,,False,CRM,2026-06-24 00:14:16.766567,False,,
SO0004224,CUST00023,PRD0002,Lindenmeyr Publications,1943.0,2093.44,4067553.92,16.8,2022-05-21,2022-05-26,On Hold,<Na>,REP022,CUST-PO-26463,,False,,2026-06-24 00:14:16.766567,False,1741.7421,3384204.9
SO0004225,CUST00021,PRD0028,Lindenmeyr Publications,598.0,1128.87,675064.26,12.1,2024-10-13,2024-10-26,Delivered,Agent,REP005,CUST-PO-18296,,True,CRM,2026-06-24 00:14:16.766567,False,992.2767,593381.47
SO0004226,CUST00053,PRD0030,Lindenmeyr Publications,1627.0,487.43,793048.61,14.9,2024-09-04,2024-09-08,Delivered,Agent,REP031,,Call before delivery,False,Web Portal,2026-06-24 00:14:16.766567,False,414.8029,674884.32
SO0004227,CUST00027,PRD0002,Central National,1991.0,1527.75,3041750.25,13.2,2023-01-09,2023-02-04,Cancelled,Inside Sales,REP020,CUST-PO-95382,,False,CRM,2026-06-24 00:14:16.766567,False,1326.087,2640239.22
SO0004228,CUST00037,PRD0014,North American Distribution,1055.0,1464.82,1545385.1,9.5,2023-05-02,2023-06-01,Shipped,Direct Sales,REP019,CUST-PO-61080,,False,CRM,2026-06-24 00:14:16.766567,False,1325.6621,1398573.52
SO0004229,CUST00053,PRD0033,North American Distribution,1256.0,1263.65,1587144.4,12.1,2022-05-21,2022-05-29,Delivered,Inside Sales,REP035,CUST-PO-70327,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1110.7484,1395099.99
SO0004230,CUST99217,PRD0005,North American Distribution,1858.0,1638.2,3043775.6,8.0,2022-10-30,2022-11-13,Delivered,<Na>,REP011,CUST-PO-48663,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1507.144,2800273.55
SO0004231,CUST00042,PRD0019,Central National,384.0,848.42,325793.28,14.5,2023-08-16,2023-08-26,Processing,Agent,REP008,CUST-PO-84698,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,725.3991,278553.25
SO0004232,CUST00048,PRD0001,Lindenmeyr Publications,430.0,2745.95,1180758.5,4.1,2023-07-01,2023-07-12,Delivered,Broker,REP026,,TBC,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2633.366,1132347.38
SO0004233,CUST00049,PRD0031,Central National,83.0,2226.37,184788.71,8.6,,2024-11-23,Processing,Direct Sales,REP027,CUST-PO-93169,,False,,2026-06-24 00:14:16.766567,False,2034.9022,168896.88
SO0004234,CUST00002,PRD0033,Lindenmeyr Publications,1594.0,2877.6,4586894.4,3.0,2022-04-04,2022-04-22,Delivered,Broker,REP032,CUST-PO-40135,,False,CRM,2026-06-24 00:14:16.766567,False,2791.272,4449287.57
SO0004235,CUST00030,PRD0017,Central National,1994.0,1027.09,2048017.46,14.6,2023-01-26,2023-02-09,Delivered,E-Commerce,REP027,CUST-PO-48441,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,877.1349,1749006.99
SO0004236,CUST99186,PRD0040,North American Distribution,331.0,1779.99,589176.69,7.1,2023-04-26,2023-05-20,Delivered,Direct Sales,REP007,CUST-PO-80558,,False,CRM,2026-06-24 00:14:16.766567,False,1653.6107,547345.14
SO0004237,CUST00026,PRD0005,North American Distribution,541.0,2532.13,1369882.33,12.5,2024-03-30,2024-04-17,Confirmed,E-Commerce,REP027,CUST-PO-79707,,True,EDI,2026-06-24 00:14:16.766567,False,2215.6138,1198647.07
SO0004238,CUST00019,PRD0020,Central National,359.0,3123.88,1121472.92,6.8,2024-06-08,2024-06-24,Delivered,E-Commerce,REP040,CUST-PO-40772,,True,Web Portal,2026-06-24 00:14:16.766567,False,2911.4562,1045212.78
SO0004239,CUST00054,PRD0032,<Na>,1696.0,2095.61,3554154.56,0.3,2024-04-20,2024-05-07,Shipped,Agent,REP039,CUST-PO-91921,TBC,False,CRM,2026-06-24 00:14:16.766567,False,2089.3232,3543492.15
SO0004240,CUST00014,PRD0007,North American Distribution,1314.0,1190.97,,5.7,2022-07-05,2022-07-27,On Hold,Broker,REP024,CUST-PO-92702,,False,EDI,2026-06-24 00:14:16.766567,False,1123.0847,1475733.3
SO0004241,CUST00058,PRD0018,North American Distribution,1483.0,,1796713.82,3.8,2023-07-12,2023-07-23,Delivered,Agent,REP017,CUST-PO-53500,,True,CRM,2026-06-24 00:14:16.766567,False,,
SO0004242,CUST00016,PRD0004,Central National,1116.0,2602.53,2904423.48,11.9,2023-07-21,2023-08-16,Delivered,Inside Sales,REP021,CUST-PO-27208,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,2292.8289,2558797.05
SO0004244,CUST99503,PRD0035,Lindenmeyr Publications,1943.0,457.5,888922.5,17.9,,2023-03-23,Delivered,Inside Sales,REP002,CUST-PO-91297,,False,Web Portal,2026-06-24 00:14:16.766567,False,375.6075,729805.37
SO0004245,CUST00030,PRD0007,Lindenmeyr Publications,829.0,,11871.28,15.8,2023-06-21,2023-07-11,Delivered,Inside Sales,REP013,CUST-PO-67457,,False,Web Portal,2026-06-24 00:14:16.766567,False,,
SO0004246,CUST00049,PRD0033,Central National,934.0,830.61,775789.74,18.0,2022-12-27,2023-01-17,Delivered,Broker,,,,False,EDI,2026-06-24 00:14:16.766567,False,681.1002,636147.59
SO0004247,CUST00066,PRD0039,Lindenmeyr Publications,608.0,2573.14,1564469.12,13.4,2022-10-04,2022-10-24,Delivered,Broker,REP001,CUST-PO-72753,Call before delivery,False,CRM,2026-06-24 00:14:16.766567,False,2228.3392,1354830.23
SO0004248,CUST00042,PRD0021,Central National,105.0,907.66,95304.3,5.7,2023-12-01,2023-12-22,Delivered,E-Commerce,REP020,,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,855.9234,89871.96
SO0004249,CUST00022,PRD0010,Lindenmeyr Publications,1464.0,1980.85,2899964.4,9.7,2022-10-10,2022-10-13,Delivered,Inside Sales,REP036,CUST-PO-13861,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1788.7076,2618667.93
SO0004250,CUST00012,PRD0024,Lindenmeyr Publications,1492.0,933.39,1392617.88,13.3,2024-01-10,,Delivered,Agent,REP016,CUST-PO-57285,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,809.2491,1207399.66
SO0004251,CUST00055,PRD0028,North American Distribution,947.0,1267.62,1200436.14,10.9,2024-06-19,2024-06-28,Processing,Agent,REP031,CUST-PO-16944,,False,CRM,2026-06-24 00:14:16.766567,False,1129.4494,1069588.58
SO0004252,CUST00059,PRD0011,North American Distribution,1521.0,1218.46,1853277.66,18.1,,2023-10-29,Delivered,Inside Sales,REP023,CUST-PO-99153,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,997.9187,1517834.34
SO0004253,CUST00029,PRD0034,Lindenmeyr Publications,1347.0,1372.9,1849296.3,2.7,2022-08-15,2022-09-03,Delivered,Inside Sales,REP023,CUST-PO-73221,Call before delivery,False,Web Portal,2026-06-24 00:14:16.766567,False,1335.8317,1799365.3
SO0004254,CUST00007,PRD0018,North American Distribution,843.0,2709.97,,8.9,2022-04-04,2022-04-11,On Hold,Agent,REP036,CUST-PO-38403,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2468.7827,2081183.82
SO0004255,CUST00002,PRD0013,Lindenmeyr Publications,859.0,2460.31,2113406.29,16.3,2024-09-27,2024-10-02,Delivered,Agent,REP020,CUST-PO-62430,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2059.2795,1768921.09
SO0004256,CUST00061,PRD0027,Central National,704.0,2937.82,2068225.28,20.0,2024-05-19,2024-05-23,Delivered,Inside Sales,REP027,CUST-PO-18930,,True,CRM,2026-06-24 00:14:16.766567,False,2350.256,1654580.22
SO0004257,CUST00045,PRD0004,Lindenmeyr Publications,1797.0,1824.0,3277728.0,16.1,2023-06-26,2023-07-15,Delivered,Broker,REP018,CUST-PO-48951,,False,EDI,2026-06-24 00:14:16.766567,False,1530.336,2750013.79
SO0004258,CUST00057,PRD0001,Central National,717.0,291.29,208854.93,18.0,2022-06-07,2022-06-23,Processing,E-Commerce,REP013,,,False,Web Portal,2026-06-24 00:14:16.766567,False,238.8578,171261.04
SO0004259,CUST00013,PRD0003,Central National,656.0,0.0,0.0,18.6,2024-08-31,2024-09-20,Delivered,Broker,REP007,CUST-PO-48739,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0004260,CUST00013,PRD0036,Central National,152.0,3121.67,474493.84,7.5,2024-08-29,2024-09-02,Partially Shipped,Broker,REP040,CUST-PO-38500,Call before delivery,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2887.5448,438906.81
SO0004261,CUST00069,PRD0032,Lindenmeyr Publications,642.0,2095.8,1345503.6,5.3,2023-07-02,2023-07-17,Partially Shipped,Direct Sales,REP014,CUST-PO-32844,Fragile - handle with care,False,CRM,2026-06-24 00:14:16.766567,False,1984.7226,1274191.91
