POID,SupplierID,ProductID,OrderedQty,ReceivedQty,UnitCost_USD,TotalCost_USD,Currency,ExchangeRate,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,Status,IncoTerms,PortOfLoading,FreightCost_USD,BuyerName,ApprovalStatus,Notes,_silver_transformed_at,actual_lead_time_days,expected_lead_time_days,is_late_delivery,receipt_rate
PO001078,SUP0037,PRD0001,2700.0,1737.0,1159.28,3130056.0,JPY,1.0,2024-11-08,2024-12-26,2024-12-29,Partially Received,EXW,Santos,12030.64,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,51.0,48.0,1.0,0.6433
PO001079,SUP0027,PRD0022,4167.0,4167.0,,2372814.81,USD,1.0301,2024-04-21,,2024-07-25,Fully Received,FOB,Shanghai,26837.88,Priya Patel,Approved,TBD,2026-06-24 00:14:16.766567,95.0,,0.0,1.0
PO001080,SUP0001,PRD0027,1655.0,558.0,851.54,1409298.7,SEK,0.8864,2022-04-08,,2022-02-06,Partially Received,EXW,<Na>,2457.25,Maria Santos,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,-61.0,,0.0,0.3372
PO001081,SUP0022,PRD0003,330.0,330.0,1395.59,460544.7,EUR,0.9632,2024-09-22,2024-12-20,2025-01-04,Fully Received,DDP,Yokohama,424.52,Luca Ferretti,Approved,,2026-06-24 00:14:16.766567,104.0,89.0,1.0,1.0
PO001083,SUP0030,PRD0013,3593.0,3593.0,1661.59,5970092.87,JPY,1.0,2024-05-19,2024-07-09,2024-08-01,Fully Received,DAP,Port Of Ny,8004.61,Priya Patel,Approved,,2026-06-24 00:14:16.766567,74.0,51.0,1.0,1.0
PO001085,SUP0013,PRD0027,2455.0,2455.0,2490.31,6113711.05,SEK,1.0991,2024-01-03,2024-03-11,2024-03-07,Fully Received,FCA,Vancouver,17608.95,Luca Ferretti,Approved,,2026-06-24 00:14:16.766567,64.0,68.0,0.0,1.0
PO001086,SUP0025,PRD0027,285.0,0.0,2620.05,746714.25,SEK,1.1322,2022-12-14,2023-01-21,,Open,FOB,Hamburg,,Robert Kleinman,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,,38.0,,0.0
PO001087,SUP0030,PRD0008,1513.0,1513.0,1559.82,2360007.66,NOK,1.0,2022-04-09,2022-05-15,2022-05-30,Fully Received,DAP,Yokohama,5136.87,Anna Kowalski,Pending,,2026-06-24 00:14:16.766567,51.0,36.0,1.0,1.0
PO001088,SUP0025,PRD0002,69.0,69.0,2930.85,202228.65,CAD,1.0,2023-11-25,2024-01-13,2024-02-05,Fully Received,FCA,Port Of La,474.92,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,72.0,49.0,1.0,1.0
PO001089,SUP0004,PRD0033,4491.0,3348.0,1679.98,7544790.18,SEK,1.0,,2023-05-16,2023-05-21,Partially Received,<NA>,Yokohama,31385.35,James Chen,Approved,,2026-06-24 00:14:16.766567,,,1.0,0.7455
PO001090,SUP0032,PRD0007,3842.0,3842.0,1879.37,7220539.54,JPY,1.0,2024-07-23,2024-09-07,2024-10-05,Fully Received,FOB,Santos,21766.56,Priya Patel,Approved,,2026-06-24 00:14:16.766567,74.0,46.0,1.0,1.0
PO001091,SUP0028,PRD0023,0.0,0.0,2002.94,0.0,EUR,1.094,2023-01-16,2023-02-16,,Open,FOB,Yokohama,0.0,David Park,Approved,,2026-06-24 00:14:16.766567,,31.0,,
PO001092,SUP0025,PRD0012,2574.0,2574.0,1045.88,2692095.12,EUR,1.0,2024-11-10,2024-11-26,2024-11-28,Fully Received,CIF,Port Of La,6003.39,Robert Kleinman,Approved,,2026-06-24 00:14:16.766567,18.0,16.0,1.0,1.0
PO001093,SUP0021,PRD0022,659.0,659.0,,702480.82,USD,0.9268,2024-04-27,2024-06-27,2024-06-27,Fully Received,DAP,Shanghai,4800.82,Robert Kleinman,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,61.0,61.0,0.0,1.0
PO001094,SUP0006,PRD0025,4955.0,0.0,2236.01,11079429.55,NOK,1.0,2022-07-06,2022-08-08,,Open,FCA,Santos,39484.67,David Park,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,,33.0,,0.0
PO001095,SUP0037,PRD0022,3179.0,0.0,1745.95,5550375.05,BRL,1.3385,2023-07-10,2023-08-21,,Open,FOB,Rotterdam,18077.18,James Chen,Pending,,2026-06-24 00:14:16.766567,,42.0,,0.0
PO001096,SUP0034,PRD0033,2615.0,1599.0,149.22,390210.3,EUR,1.0,2024-07-13,2024-08-03,2024-07-30,Partially Received,FOB,Shanghai,4473.93,James Chen,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,17.0,21.0,0.0,0.6115
PO001097,SUP0010,PRD0001,3728.0,3728.0,1643.78,6128011.84,JPY,1.0,2022-03-14,,2022-06-26,Fully Received,FCA,Vancouver,17594.11,David Park,Approved,,2026-06-24 00:14:16.766567,104.0,,0.0,1.0
PO001098,SUP0013,PRD0003,721.0,721.0,,1054015.48,SEK,1.0,2022-02-10,2022-04-01,2022-04-19,Fully Received,EXW,Vancouver,5234.28,Maria Santos,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,68.0,50.0,1.0,1.0
PO001099,SUP0015,PRD0034,2560.0,2191.0,,2401075.2,SEK,0.8193,2024-05-13,2024-05-20,2024-03-06,Partially Received,EXW,Port Of La,13359.38,James Chen,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,-68.0,7.0,0.0,0.8559
PO001100,SUP0001,PRD0014,4529.0,4529.0,224.04,1014677.16,CAD,1.0,2023-02-07,2023-03-25,2023-04-24,Fully Received,CIF,Vancouver,7498.77,James Chen,Approved,,2026-06-24 00:14:16.766567,76.0,46.0,1.0,1.0
PO001101,SUP0038,PRD0010,1282.0,1282.0,1612.23,2066878.86,JPY,1.0,2024-12-17,,2025-03-11,Fully Received,CIF,Vancouver,4667.59,David Park,Approved,,2026-06-24 00:14:16.766567,84.0,,0.0,1.0
PO001102,SUP0010,PRD0028,4530.0,0.0,,,NOK,1.0,2022-09-27,2022-12-05,,Cancelled,DDP,Port Of La,23267.34,,Approved,,2026-06-24 00:14:16.766567,,69.0,,0.0
PO001103,SUP0034,PRD0004,3643.0,0.0,1654.87,6028691.41,CAD,1.0,2022-12-11,2023-02-04,,Open,EXW,Port Of Ny,3399.37,James Chen,Approved,,2026-06-24 00:14:16.766567,,55.0,,0.0
PO001104,SUP0009,PRD0016,2821.0,2821.0,107.24,302524.04,<NA>,1.0,2023-09-22,2023-11-20,2023-11-18,Fully Received,CIF,Rotterdam,9170.98,James Chen,Pending,,2026-06-24 00:14:16.766567,57.0,59.0,0.0,1.0
PO001105,SUP0039,PRD0006,3610.0,1746.0,992.94,3584513.4,NOK,0.9458,2023-12-08,2024-02-12,2024-02-22,Partially Received,DDP,Santos,17623.3,Anna Kowalski,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,76.0,66.0,1.0,0.4837
PO001106,SUP0025,PRD0012,2754.0,2055.0,,6017242.14,CAD,0.9415,2022-08-08,2022-09-21,2022-10-06,Partially Received,CIF,<Na>,19800.07,Maria Santos,Approved,,2026-06-24 00:14:16.766567,59.0,44.0,1.0,0.7462
PO001108,SUP0016,PRD0031,4541.0,4541.0,619.2,,USD,1.2264,2024-06-15,2024-09-07,2024-09-21,Fully Received,FCA,Rotterdam,13860.61,Robert Kleinman,Approved,,2026-06-24 00:14:16.766567,98.0,84.0,1.0,1.0
PO001109,SUP0024,PRD0004,59.0,59.0,2280.54,134551.86,NOK,1.0057,2022-09-01,2022-01-28,2022-01-23,Fully Received,FOB,Rotterdam,,Maria Santos,Approved,,2026-06-24 00:14:16.766567,-221.0,-216.0,0.0,1.0
PO001110,SUP0010,PRD0003,1184.0,0.0,1708.49,,USD,1.1879,2022-09-12,2023-02-17,,Open,CIF,Shanghai,2373.1,Robert Kleinman,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,,158.0,,0.0
PO001111,SUP0012,PRD0030,4925.0,0.0,1878.54,9251809.5,USD,1.0222,2024-12-04,2024-06-29,,Open,EXW,Santos,28989.35,Maria Santos,Approved,Quality hold pending lab results,2026-06-24 00:14:16.766567,,-158.0,,0.0
PO001112,SUP0028,PRD0037,199.0,0.0,1117.75,222432.25,BRL,1.0,2023-09-03,2023-10-30,,On Hold,FOB,Rotterdam,990.24,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,,57.0,,0.0
PO001113,SUP0039,PRD0014,2571.0,2571.0,865.12,2224223.52,USD,0.9354,2023-01-03,2023-02-10,2023-02-23,Fully Received,FOB,Port Of Ny,4915.94,David Park,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,51.0,38.0,1.0,1.0
PO001114,SUP0030,PRD0007,0.0,0.0,246.57,0.0,EUR,1.3409,2024-06-12,2024-07-03,2024-07-16,Partially Received,DDP,Shanghai,0.0,James Chen,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,34.0,21.0,1.0,
PO001115,SUP0004,PRD0029,1265.0,,2892.68,3659240.2,JPY,1.0,2023-07-21,2023-09-07,2023-07-17,Fully Received,FOB,Port Of Ny,1017.97,Robert Kleinman,Approved,,2026-06-24 00:14:16.766567,-4.0,48.0,0.0,
PO001116,SUP0001,PRD0009,1725.0,1725.0,1424.85,2457866.25,EUR,1.0,2023-04-04,2023-04-19,2023-05-04,Fully Received,CIF,Shanghai,4702.88,Luca Ferretti,Approved,,2026-06-24 00:14:16.766567,30.0,15.0,1.0,1.0
PO001117,SUP0023,PRD0023,832.0,351.0,2085.07,1734778.24,CAD,0.9617,2023-09-22,2023-10-01,2023-09-27,Partially Received,FCA,Yokohama,2476.6,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,5.0,9.0,0.0,0.4219
PO001118,SUP0013,PRD0033,449.0,0.0,1096.76,492445.24,BRL,1.0,2022-05-09,,,Cancelled,CIF,Hamburg,1813.52,Priya Patel,Approved,,2026-06-24 00:14:16.766567,,,,0.0
PO001119,SUP0029,PRD0039,2660.0,2660.0,2136.86,5684047.6,<NA>,1.0,2023-09-24,2023-12-05,2023-12-31,Fully Received,EXW,Yokohama,18296.79,James Chen,Approved,Force majeure clause active,2026-06-24 00:14:16.766567,98.0,72.0,1.0,1.0
PO001120,SUP0036,PRD0029,2814.0,,2083.77,5863728.78,BRL,0.8196,,2024-05-02,,Cancelled,EXW,<Na>,14172.57,Luca Ferretti,Approved,,2026-06-24 00:14:16.766567,,,,
PO001121,SUP0013,PRD0005,1227.0,0.0,,1974353.43,NOK,0.9677,2024-01-04,2024-03-14,,Open,DAP,Rotterdam,7052.82,Luca Ferretti,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,,70.0,,0.0
PO001122,SUP0014,PRD0009,1938.0,1938.0,2462.46,4772247.48,<NA>,1.0,2024-03-28,2024-06-13,2024-03-22,Fully Received,EXW,Port Of Ny,10429.99,Maria Santos,Approved,,2026-06-24 00:14:16.766567,-6.0,77.0,0.0,1.0
PO001124,SUP0025,PRD0032,1271.0,1271.0,119.91,152405.61,NOK,1.0,2022-05-26,2022-07-12,2022-07-13,Fully Received,DDP,Port Of Ny,3195.82,Anna Kowalski,Rejected,,2026-06-24 00:14:16.766567,48.0,47.0,1.0,1.0
PO001125,SUP0008,PRD0026,2116.0,0.0,2358.46,4990501.36,CAD,1.0,2023-06-21,2023-07-10,,Open,DAP,Santos,5709.89,Robert Kleinman,Pending,,2026-06-24 00:14:16.766567,,19.0,,0.0
PO001126,SUP0021,PRD0035,1472.0,606.0,1761.53,2592972.16,EUR,1.0,2024-10-18,2024-11-09,2024-11-24,Partially Received,CIF,Port Of La,3066.65,Robert Kleinman,Approved,,2026-06-24 00:14:16.766567,37.0,22.0,1.0,0.4117
PO001127,SUP0027,PRD0027,331.0,331.0,392.04,129765.24,EUR,1.2295,2024-09-09,2024-10-18,2024-10-27,Fully Received,DDP,Vancouver,1838.42,Priya Patel,Approved,TBD,2026-06-24 00:14:16.766567,48.0,39.0,1.0,1.0
PO001128,SUP0027,PRD0002,1251.0,1251.0,2924.63,3658712.13,JPY,1.0723,2023-06-07,,2023-09-13,Fully Received,FOB,Yokohama,2334.5,Priya Patel,Approved,,2026-06-24 00:14:16.766567,98.0,,0.0,1.0
PO001129,SUP0028,PRD0003,3136.0,3136.0,,4643287.04,SEK,1.1377,2022-01-10,2022-04-09,2022-04-26,Fully Received,FCA,Port Of La,12873.19,David Park,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,106.0,89.0,1.0,1.0
PO001130,SUP0030,PRD0003,1263.0,461.0,404.3,510630.9,USD,1.151,,2022-06-09,2022-09-12,Partially Received,FOB,Yokohama,9641.29,James Chen,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,,,1.0,0.365
PO001131,SUP0013,PRD0008,2039.0,2039.0,636.04,1296885.56,NOK,1.3034,2023-12-03,,2024-02-05,Fully Received,FOB,Shanghai,12616.57,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,64.0,,0.0,1.0
PO001132,SUP0021,PRD0002,-2998.0,-2998.0,309.76,928660.48,EUR,1.0,2022-04-12,,2022-06-22,Fully Received,FOB,Rotterdam,11111.63,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,71.0,,0.0,
PO001133,SUP0038,PRD0040,1712.0,1712.0,1706.85,2922127.2,USD,1.0,2022-08-02,2022-08-30,2022-09-06,Fully Received,EXW,Hamburg,1080.24,Maria Santos,Approved,,2026-06-24 00:14:16.766567,35.0,28.0,1.0,1.0
PO001134,SUP0009,PRD0008,3236.0,0.0,291.65,943779.4,NOK,1.0,2022-06-08,2022-10-23,,Open,CIF,Rotterdam,6029.7,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,,137.0,,0.0
PO001135,SUP0032,PRD0009,1916.0,1309.0,107.54,206046.64,SEK,1.0,2023-08-03,2023-10-09,2023-10-05,Partially Received,EXW,<Na>,11298.55,David Park,Pending,Price renegotiated Q4,2026-06-24 00:14:16.766567,63.0,67.0,0.0,0.6832
PO001136,SUP0005,PRD0021,2796.0,2796.0,1649.76,4612728.96,USD,0.844,2023-04-11,2023-04-19,2023-05-11,Fully Received,FCA,Yokohama,6831.18,Luca Ferretti,Approved,,2026-06-24 00:14:16.766567,30.0,8.0,1.0,1.0
PO001137,SUP0001,PRD0010,3666.0,2936.0,1278.52,4687054.32,SEK,1.0,2022-01-19,2022-03-14,2022-03-09,Partially Received,DAP,<Na>,11168.3,David Park,Approved,,2026-06-24 00:14:16.766567,49.0,54.0,0.0,0.8009
PO001138,SUP0005,PRD0009,3577.0,3577.0,617.56,2209012.12,JPY,0.9544,2023-07-04,2023-09-21,2023-10-06,Fully Received,DDP,Rotterdam,20578.82,Priya Patel,Approved,,2026-06-24 00:14:16.766567,94.0,79.0,1.0,1.0
PO001139,SUP0013,PRD0015,3512.0,0.0,2109.85,7409793.2,BRL,1.0,2024-08-13,2024-08-26,,Cancelled,FOB,Santos,15066.13,Priya Patel,Approved,Quality hold pending lab results,2026-06-24 00:14:16.766567,,13.0,,0.0
PO001140,SUP0039,PRD0010,-3878.0,-3878.0,382.37,1482830.86,BRL,1.0,2024-10-16,2024-11-18,2024-12-05,Fully Received,EXW,Yokohama,26154.72,Luca Ferretti,Pending,Quality hold pending lab results,2026-06-24 00:14:16.766567,50.0,33.0,1.0,
PO001141,SUP0012,PRD0033,4273.0,1650.0,1934.63,8266673.99,SEK,0.9446,2023-07-21,2023-08-25,2023-05-09,Partially Received,FOB,Hamburg,2321.69,James Chen,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,-73.0,35.0,0.0,0.3861
PO001142,SUP0002,PRD0031,391.0,391.0,1736.16,678838.56,BRL,0.7773,2022-11-14,2022-12-04,2022-12-02,Fully Received,CIF,Port Of La,782.87,David Park,Approved,,2026-06-24 00:14:16.766567,18.0,20.0,0.0,1.0
PO001143,SUP0006,PRD0007,3688.0,3688.0,2909.66,,USD,1.0,2024-09-09,2024-09-16,2024-09-26,Fully Received,DDP,Santos,5372.27,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,17.0,7.0,1.0,1.0
PO001144,SUP0007,PRD0012,4412.0,4412.0,1825.21,8052826.52,<NA>,1.2552,2024-06-04,2024-06-30,2024-07-04,Fully Received,FCA,Vancouver,28850.45,David Park,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,30.0,26.0,1.0,1.0
PO001145,SUP0020,PRD0037,4327.0,0.0,2926.63,12663528.01,EUR,1.0,2023-09-11,2023-10-23,,Cancelled,FOB,<Na>,30755.78,Robert Kleinman,Approved,,2026-06-24 00:14:16.766567,,42.0,,0.0
PO001146,SUP0017,PRD0001,4360.0,0.0,1344.93,5863894.8,SEK,1.0,2022-08-11,2022-10-14,,Open,FOB,Rotterdam,2917.98,Priya Patel,Approved,,2026-06-24 00:14:16.766567,,64.0,,0.0
PO001147,SUP0016,PRD0036,4518.0,0.0,674.01,3045177.18,JPY,1.0076,2022-07-03,2022-08-07,,Cancelled,CIF,Yokohama,30701.75,Priya Patel,Approved,,2026-06-24 00:14:16.766567,,35.0,,0.0
PO001148,SUP0006,PRD0015,2504.0,2504.0,160.6,,SEK,1.0674,,2022-03-10,2022-03-07,Fully Received,FOB,Shanghai,5440.48,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,,,0.0,1.0
PO001149,SUP0009,PRD0036,675.0,0.0,641.53,433032.75,BRL,1.0,2024-01-26,2024-09-04,,Cancelled,EXW,Port Of La,4136.99,,Approved,Quality hold pending lab results,2026-06-24 00:14:16.766567,,222.0,,0.0
PO001150,SUP0017,PRD0024,2996.0,2996.0,103.01,308617.96,<NA>,0.9993,,2023-08-31,2023-09-16,Fully Received,CIF,<Na>,23226.51,Maria Santos,Approved,,2026-06-24 00:14:16.766567,,,1.0,1.0
PO001151,SUP0007,PRD0010,39.0,39.0,1409.89,54985.71,USD,1.0,2023-07-10,2023-07-09,2023-09-06,Fully Received,CIF,Shanghai,71.53,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,58.0,-1.0,1.0,1.0
PO001152,SUP0010,PRD0008,66.0,,1476.82,97470.12,EUR,1.2851,2022-05-31,2022-06-21,2022-06-19,Fully Received,CIF,Rotterdam,38.27,James Chen,Approved,,2026-06-24 00:14:16.766567,19.0,21.0,0.0,
PO001153,SUP0019,PRD0037,3383.0,2568.0,140.57,475548.31,CAD,1.0,2023-11-17,2023-12-30,2024-01-01,Partially Received,CIF,Rotterdam,23651.69,Maria Santos,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,45.0,43.0,1.0,0.7591
PO001154,SUP0013,PRD0008,3248.0,1831.0,1501.71,4877554.08,EUR,1.1656,2024-06-11,2024-06-25,2024-07-01,Partially Received,FCA,Port Of Ny,24848.81,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,20.0,14.0,1.0,0.5637
PO001155,SUP0025,PRD0019,1576.0,1576.0,88.13,138892.88,USD,1.0288,2023-01-29,2023-06-02,2023-01-03,Fully Received,FOB,Vancouver,8944.61,Anna Kowalski,Pending,,2026-06-24 00:14:16.766567,-26.0,124.0,0.0,1.0
PO001156,SUP0016,PRD0023,1280.0,1280.0,1591.46,2037068.8,SEK,1.3319,2023-02-24,2023-03-20,2023-04-19,Fully Received,FOB,Santos,9127.07,Robert Kleinman,Approved,,2026-06-24 00:14:16.766567,54.0,24.0,1.0,1.0
PO001157,SUP0007,PRD0017,1863.0,1863.0,1982.31,,CAD,1.1923,2023-06-11,2023-06-18,2023-06-30,Fully Received,EXW,Santos,14525.59,James Chen,Approved,,2026-06-24 00:14:16.766567,19.0,7.0,1.0,1.0
PO001158,SUP0012,PRD0023,392.0,0.0,,205533.44,EUR,0.7885,2023-09-04,2023-11-20,,Open,CIF,Rotterdam,2373.6,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,,77.0,,0.0
PO001159,SUP0013,PRD0018,1934.0,1934.0,745.0,1440830.0,JPY,1.1928,2024-12-05,2025-01-02,2025-01-16,Fully Received,FOB,Port Of Ny,10671.5,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,42.0,28.0,1.0,1.0
PO001160,SUP0038,PRD0023,913.0,812.0,487.31,444914.03,JPY,1.0,2024-06-10,2024-09-05,2024-09-18,Partially Received,FOB,Vancouver,7288.18,Luca Ferretti,Approved,,2026-06-24 00:14:16.766567,100.0,87.0,1.0,0.8894
PO001161,SUP0008,PRD0016,2877.0,2877.0,2704.99,7782256.23,NOK,,2023-09-11,2023-11-29,2023-12-23,Fully Received,FCA,Rotterdam,2798.77,,Approved,Quality hold pending lab results,2026-06-24 00:14:16.766567,103.0,79.0,1.0,1.0
PO001162,SUP0029,PRD0037,0.0,0.0,1515.78,0.0,<NA>,1.0,2024-03-04,2024-04-11,2024-04-26,Fully Received,FOB,Vancouver,0.0,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,53.0,38.0,1.0,
PO001163,SUP0037,PRD0001,424.0,424.0,1432.51,607384.24,CAD,1.0,2023-10-07,2023-11-26,2023-10-06,Fully Received,CIF,Port Of Ny,457.11,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,-1.0,50.0,0.0,1.0
PO001164,SUP0026,PRD0017,4684.0,4684.0,2373.3,11116537.2,BRL,,2023-09-09,2023-11-21,2023-12-01,Fully Received,FCA,Port Of La,3448.41,James Chen,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,83.0,73.0,1.0,1.0
PO001165,SUP0022,PRD0013,3329.0,3329.0,2718.5,9049886.5,EUR,0.8963,2023-07-05,2023-09-28,2023-10-20,Fully Received,DAP,Port Of Ny,19783.47,Luca Ferretti,Approved,,2026-06-24 00:14:16.766567,107.0,85.0,1.0,1.0
PO001166,SUP0031,PRD0029,1333.0,448.0,383.16,510752.28,JPY,1.0,2023-11-18,2024-01-12,2024-07-01,Partially Received,DDP,<Na>,2883.2,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,226.0,55.0,1.0,0.3361
PO001167,SUP0031,PRD0015,3744.0,2032.0,1421.46,5321946.24,USD,1.0,2023-01-17,2023-04-03,2023-04-13,Partially Received,FCA,Yokohama,18326.1,James Chen,Approved,Force majeure clause active,2026-06-24 00:14:16.766567,86.0,76.0,1.0,0.5427
PO001168,SUP0012,PRD0030,3311.0,3311.0,576.9,1910115.9,NOK,0.8369,2024-08-21,2024-10-16,2024-10-16,Fully Received,DDP,Shanghai,19451.95,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,56.0,56.0,0.0,1.0
PO001169,SUP0021,PRD0011,3264.0,3264.0,955.1,3117446.4,BRL,1.0144,2022-03-09,,2022-03-31,Fully Received,CIF,<Na>,24602.9,David Park,Approved,,2026-06-24 00:14:16.766567,22.0,,0.0,1.0
PO001170,SUP0036,PRD0006,169.0,,2067.46,,USD,1.0,2024-09-21,2024-10-05,2024-10-07,Partially Received,FOB,<Na>,341.15,,Approved,,2026-06-24 00:14:16.766567,16.0,14.0,1.0,
PO001171,SUP0018,PRD0033,608.0,0.0,1289.37,783936.96,BRL,1.0,2022-03-09,2022-10-13,,Open,DAP,Shanghai,385.97,Priya Patel,Approved,,2026-06-24 00:14:16.766567,,218.0,,0.0
PO001172,SUP0032,PRD0032,1860.0,0.0,548.35,1019931.0,USD,,2022-10-17,2022-11-06,,Open,DAP,Port Of Ny,1102.91,David Park,Approved,,2026-06-24 00:14:16.766567,,20.0,,0.0
PO001174,SUP0011,PRD0013,3813.0,3813.0,2105.52,8028347.76,BRL,0.7723,2022-06-12,2022-08-02,2022-08-31,Fully Received,DDP,Vancouver,3189.99,Robert Kleinman,Approved,TBD,2026-06-24 00:14:16.766567,80.0,51.0,1.0,1.0
PO001176,SUP0001,PRD0009,3888.0,0.0,2526.66,9823654.08,USD,1.0305,2024-12-16,2025-01-05,,On Hold,EXW,Shanghai,14280.64,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,,20.0,,0.0
PO001177,SUP0007,PRD0030,431.0,431.0,1333.85,574889.35,CAD,1.0,2024-10-08,2024-11-06,2024-12-01,Fully Received,DAP,Yokohama,2773.17,,Approved,,2026-06-24 00:14:16.766567,54.0,29.0,1.0,1.0
PO001178,SUP0028,PRD0016,4244.0,4244.0,1577.35,6694273.4,BRL,1.0326,2022-12-29,,2023-04-09,Fully Received,CIF,<Na>,7271.36,Priya Patel,Approved,,2026-06-24 00:14:16.766567,101.0,,0.0,1.0
PO001179,SUP0009,PRD0037,3858.0,3858.0,874.73,3374708.34,BRL,1.0,2022-08-13,2022-10-26,2022-10-22,Fully Received,FCA,Port Of Ny,22337.02,James Chen,Pending,Expedited shipping requested,2026-06-24 00:14:16.766567,70.0,74.0,0.0,1.0
PO001180,SUP0022,PRD0001,517.0,0.0,700.39,362101.63,USD,1.0,2023-07-30,2023-09-23,,Open,FOB,Santos,1403.42,Robert Kleinman,Approved,,2026-06-24 00:14:16.766567,,55.0,,0.0
PO001181,SUP0033,PRD0034,3078.0,0.0,1328.09,4087861.02,NOK,1.3435,2024-12-22,2025-02-23,,Open,<NA>,<Na>,5523.81,James Chen,Approved,,2026-06-24 00:14:16.766567,,63.0,,0.0
PO001182,SUP0022,PRD0027,4388.0,4388.0,446.72,1960207.36,EUR,1.0,2024-11-17,2025-01-11,2025-02-10,Fully Received,DAP,Port Of Ny,,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,85.0,55.0,1.0,1.0
PO001183,SUP0037,PRD0016,2557.0,1324.0,2300.0,5881100.0,CAD,1.0,2024-06-28,2024-07-07,2024-07-13,Partially Received,<NA>,Port Of La,6545.89,Priya Patel,Rejected,,2026-06-24 00:14:16.766567,15.0,9.0,1.0,0.5178
PO001184,SUP0004,PRD0028,3508.0,3508.0,1055.33,3702097.64,BRL,1.0,2022-12-31,2023-02-01,2023-01-29,Fully Received,FCA,Shanghai,24995.71,,Approved,,2026-06-24 00:14:16.766567,29.0,32.0,0.0,1.0
PO001185,SUP0003,PRD0010,-2554.0,-2554.0,1598.58,4082773.32,USD,1.164,2024-03-02,2024-05-10,2024-05-15,Fully Received,CIF,<Na>,8569.8,Maria Santos,Approved,Expedited shipping requested,2026-06-24 00:14:16.766567,74.0,69.0,1.0,
PO001186,SUP0006,PRD0029,3210.0,1747.0,85.61,274808.1,CAD,1.0,2022-05-29,2022-07-30,2022-07-31,Partially Received,FOB,Rotterdam,24905.32,Anna Kowalski,Approved,,2026-06-24 00:14:16.766567,63.0,62.0,1.0,0.5442
PO001187,SUP0028,PRD0019,3736.0,3108.0,356.69,1332593.84,BRL,1.0,2022-05-09,2022-06-19,2022-06-25,Partially Received,CIF,Yokohama,12569.36,Robert Kleinman,Approved,,2026-06-24 00:14:16.766567,47.0,41.0,1.0,0.8319
PO001188,SUP0014,PRD0033,1449.0,1449.0,988.81,1432785.69,NOK,1.0665,2024-09-24,2024-10-06,2024-10-01,Fully Received,FOB,Rotterdam,4298.17,Priya Patel,Approved,Price renegotiated Q4,2026-06-24 00:14:16.766567,7.0,12.0,0.0,1.0
PO001189,SUP0038,PRD0005,4267.0,4267.0,138.96,592942.32,CAD,1.1843,2023-03-11,,2023-05-27,Fully Received,DDP,Port Of Ny,4229.19,Robert Kleinman,Rejected,Quality hold pending lab results,2026-06-24 00:14:16.766567,77.0,,0.0,1.0
PO001190,SUP0002,PRD0025,2393.0,2393.0,73.99,177058.07,USD,1.3116,2022-11-04,2023-01-11,2023-01-10,Fully Received,CIF,Port Of La,18361.57,David Park,Approved,,2026-06-24 00:14:16.766567,67.0,68.0,0.0,1.0
