OrderID,CustomerID,ProductID,Division,OrderedQty,UnitPrice_USD,LineTotal_USD,DiscountPct,OrderDate,RequestedDeliveryDate,Status,SalesChannel,SalesRepID,POReference,SpecialInstructions,IsRush,SourceSystem
SO0004539,CUST00038,PRD0009,LINDENMEYR PUBLICATIONS,994,848.74,843647.56,4.8,12 January 2023,2023-01-21,Delivered,Direct Sales,,CUST-PO-46103,,TRUE,CRM
SO0004540,CUST00046,PRD0032,Central National,762,757.73,577390.26,9.0,2023-05-17,2023-05-20,Delivered,Inside Sales,REP018,CUST-PO-21232,,0,Web Portal
SO0004541,CUST99254,PRD0030,Central National,1694,293.4,497019.6,17.7,2023-01-05,2023-01-29,Delivered,Inside Sales,REP014,CUST-PO-11024,,1,Web Portal
SO0004542,CUST00035,PRD0030,NORTH AMERICAN DISTRIBUTION,1424,3050.21,4343499.04 USD,15.7,2024-12-16,2024-12-27,Delivered,E-Commerce,REP015,CUST-PO-95562,Deliver to dock B,0,EDI
SO0004543,CUST00033,PRD0013,Central National,956,627.76,600138.56,7.7,2024-09-28,10/21/24,Delivered,Broker,REP012,CUST-PO-94841,TBC,No,CRM
SO0004544,CUST99832,PRD0030,North American Distribution,1259,2553.99,3215473.41,16.3,05 December 2024,2024-12-27,Delivered,E-Commerce,REP002,CUST-PO-80303,,Yes,CRM
SO0004545, CUST00056  ,PRD0024,North American Distribution,174,1405.64,244581.36,15.5,2023-01-15,2023-02-01,Delivered,Direct Sales,REP027,,,0,SQL_Server_Sales
SO0004546,CUST00066,PRD0024,North American Distribution,1360,3168.49,4309146.4,17.4,2024-07-26,2024-08-02,confirmed,agent,REP026,CUST-PO-25924,Deliver to dock B,0,EDI
SO0004547,CUST00009,PRD0021,Lindenmeyr Publications,184,2987.2,549644.8,10.1,2024-08-05,2024-08-20,delivered,INSIDE SALES,REP022,CUST-PO-16740,N/A,Yes,CRM
SO0004548,CUST00007,PRD0025,north american distribution,172,193.93,33355.96 USD,4.0,16/02/2023,2023-03-12,Delivered,E-COMMERCE,REP031,CUST-PO-42763,TBC,0,EDI
  SO0004549 ,CUST00057,PRD0007,Lindenmeyr Publications,435,2001.83,"$870,796.05",,2023-03-11,2023-03-23,Delivered,Broker,REP007,CUST-PO-98945,Fragile - handle with care,0,EDI
SO0004550,CUST00054,PRD0034,Lindenmeyr Publications,769,1318.78,1014141.82,9.8,10/06/23,2023-10-15,Delivered,Broker,REP029,CUST-PO-75454,Requires lift gate,0,
SO0004551,CUST00003,PRD0036,Central National,544,2832.04,1540629.76,15.1,2023-07-06,17-Jul-2023,Delivered,Direct Sales,REP008,,N/A,0,SQL_Server_Sales
SO0004552,CUST00001,PRD0036,Lindenmeyr Publications,748,2794.42,2090226.16,1.2,2023-12-06,2023-12-16,   Delivered ,Direct Sales,,CUST-PO-80759,Fragile - handle with care,0,SQL_Server_Sales
SO0004553,CUST00010,PRD0033,Lindenmeyr Publications,1401,1217.04,1705073.04,3.5,2024-11-15,2024-11-18,Processing,Inside Sales,REP028,CUST-PO-66277,Call before delivery,1,CRM
 SO0004554,CUST00059,PRD0004,North American Distribution,1601,"$1,880.26",3010296.26,14.6,03-Jan-2022,01/28/22,Delivered,Broker,REP019,CUST-PO-35911,TBC,Yes,CRM
SO0004555,CUST00056,PRD0008,Central National,803,1089.88,875173.64,12.4,2022-03-25,2022/04/19,Shipped,,REP020,CUST-PO-85680,,1,Web Portal
SO0004556,CUST00002,PRD0018,LINDENMEYR PUBLICATIONS,1496,$253.20,378787.2,18.2,2023-08-26,2023-09-09,Partially Shipped,Inside Sales,REP005,CUST-PO-20566,,0,CRM
SO0004557,CUST00016,PRD0036,Central National,1741,836.25,1455911.25,,2022-01-20,2022-02-04,Cancelled,E-Commerce,REP014,,,1,Web Portal
SO0004558,CUST00028,,North American Distribution,1063,1480.02,1573261.26,5.1,2022-09-06,2022-09-21,shipped,E-Commerce,REP021,CUST-PO-27288,,0,SQL_Server_Sales
SO0004559,CUST00009,PRD0037,North American Distribution,1978,1046.51,2069996.78,15.8,07/12/2024,2024-12-17,Delivered,Inside Sales,REP009,CUST-PO-40582,,0,Web Portal
SO0004560,CUST00063,PRD0038,North American Distribution,1835,1511.37,2773363.95,13.1,2024-01-09,2024-01-25,Delivered,Inside Sales,REP030,CUST-PO-35423,,0,SQL_Server_Sales
SO0004561,CUST00013,PRD0022,Central National,161,1096.65,176560.65,17.4,2023/09/28,10-17-2023,Delivered,Broker,REP034,,,0,EDI
SO0004562,CUST00003,PRD0033,lindenmeyr publications,551,2279.24 USD,1255861.24,5.4,2022-02-15,2022-03-03,Delivered,Broker,REP038,CUST-PO-86234,N/A,Yes,SQL_Server_Sales
SO0004563,CUST00030,PRD0014,North American Distribution,496,"$3,090.45",1532863.2,8.8,2024-01-28,2024-02-18,Delivered,Agent,REP039,,Deliver to dock B,TRUE,Web Portal
SO0004564,CUST00037,PRD0031,North American Distribution,1565,13.32,20845.8,11.7,24/04/2022,2022-05-10,Processing,Broker,REP013,CUST-PO-90858,,0,Web Portal
SO0004565,CUST00043,PRD0031,NORTH AMERICAN DISTRIBUTION,1645,252.77,415806.65,17.3,2023-08-10,2023-08-29,Delivered,e-commerce,REP017,CUST-PO-39689,,0,Web Portal
SO0004566,CUST00019,PRD0013,Lindenmeyr Publications,1108,725.98,804385.84,9.4,2022-02-09,2022-03-07,Processing,Inside Sales,REP012,CUST-PO-36012,,Yes,CRM
SO0004567,CUST00005,PRD0040,North American Distribution,592,1226.82,726277.44,16.7,2023/01/31,2023-02-03,Delivered,Inside Sales,REP007,CUST-PO-27306,Call before delivery,1,SQL_Server_Sales
   SO0004568,CUST00065,PRD0033,NORTH AMERICAN DISTRIBUTION,594,2126.53,1263158.82,7.0,10/11/24,2024-11-01,Delivered,E-Commerce,REP034,CUST-PO-23829,Fragile - handle with care,0,Web Portal
SO0004569,CUST99870,PRD0013,Lindenmeyr Publications,1631,1113.35,1815873.85,18.7,25 March 2024,2024-04-06, Delivered  ,E-Commerce,REP028,CUST-PO-68661,TBC,0,CRM
SO0004570,CUST00021,PRD0028,Lindenmeyr Publications,1402,2342.36,"$3,283,988.72",7.3,11/30/23,19-Dec-2023,Processing,Direct Sales,REP033,CUST-PO-53381,N/A,0,CRM
SO0004571,CUST00036,PRD0034,,464,2296.02,1065353.28,5.3,18/09/2022,2022/10/18,Delivered,E-Commerce,REP019,CUST-PO-84641,,0,CRM
SO0004572,CUST00007,PRD0016,Lindenmeyr Publications,1031,"$1,212.36",1249943.16,9.4,2023-06-17,04 July 2023,Delivered,Direct Sales,REP023,CUST-PO-94947,,0,SQL_Server_Sales
SO0004573,   CUST00020,PRD0037,Lindenmeyr Publications,1958,"$1,202.49",2354475.42,7.2,2023-10-03,2023-11-02,Delivered,Agent,REP030,CUST-PO-65813,TBC,No,CRM
SO0004574,CUST00033,PRD0010,North American Distribution,1672,599.36,1002129.92,7.7,01/08/22,01-02-2022,Cancelled,E-Commerce,REP009,CUST-PO-58946,,0,EDI
SO0004575,CUST00032,PRD0003,north american distribution,1751,2354.19,4122186.69,0.7,2023-09-04,09/29/23,Delivered,Inside Sales,REP003,CUST-PO-21503,Call before delivery,0,EDI
SO0004576,CUST00045,PRD0007,Central National,1544,1432.51,2211795.44,14.3,2024-01-18,2024-01-31,Delivered,Inside Sales,REP016,CUST-PO-13811,,0,SQL_Server_Sales
SO0004577,   CUST00064 ,PRD0035,Central National,1038,701.71,728374.98,3.3,2023-09-06,2023-10-02,Shipped,Agent,REP034,CUST-PO-15587,Fragile - handle with care,1,EDI
SO0004578,CUST00038,PRD0033,Lindenmeyr Publications,1166,0.0,0.0,19.0,2023-06-14,2023-07-12,Delivered,Inside Sales,REP027,CUST-PO-62893,,0,CRM
SO0004579,CUST00029,PRD0021,Lindenmeyr Publications,1474,691.55,1019344.7,17.5,30/08/2024,09-19-2024,Delivered,Inside Sales,REP006,CUST-PO-46635,,1,SQL_Server_Sales
SO0004580,CUST00041,PRD0002,Central National,568,1218.92,692346.56,8.4,2024-05-30,25 June 2024,Delivered,Broker,REP021,CUST-PO-96699,,0,CRM
SO0004581,CUST00006,PRD0035,North American Distribution,0,389.26,0.0,12.3,09/23/23,10/12/23,On Hold,Inside Sales,,CUST-PO-26193,,No,SQL_Server_Sales
SO0004582,CUST00064,PRD0002,North American Distribution,88,326.72,28751.36,6.3,2022-02-04,2022-02-13,Partially Shipped,Broker,REP008,CUST-PO-64002,,0,SQL_Server_Sales
SO0004583,CUST00003,PRD0015,Central National,1826,3195.45,5834891.7,10.6,2024-03-26,2024-03-18,Delivered,E-Commerce,REP020,CUST-PO-93638,,1,EDI
SO0004584,CUST00053,PRD0014,Lindenmeyr Publications,339,627.58,212749.62,,2023-11-02,2023-11-14,Delivered,Direct Sales,REP034,CUST-PO-78227,,0,EDI
SO0004585,CUST00026,PRD0018,North American Distribution,380,1577.34,599389.2,13.3,2024-01-25,20 February 2024,Delivered,Inside Sales,REP032,CUST-PO-83536,,0,EDI
SO0004586,CUST00034,PRD0016,Lindenmeyr Publications,18,622.75 USD,11209.5,10.3,06/03/2023,2023-03-24, Delivered,inside sales,REP032,,Fragile - handle with care,0,CRM
SO0004587,CUST00059,PRD0039,CENTRAL NATIONAL,1724,2820.4,4862369.6,11.0,07/06/2024,2024-06-23,Delivered,Broker,REP034,CUST-PO-85199,N/A,1,SQL_Server_Sales
SO0004588,CUST00044,PRD0014,North American Distribution,748,1495.51,1118641.48,4.2,2024-04-22,2024/04/28,Delivered,Inside Sales,REP001,CUST-PO-19803,,0,SQL_Server_Sales
SO0004589,CUST00052,PRD0022,Central National,0,3111.6,0.0,,2024-04-07,2024-04-18,Delivered,E-Commerce,REP031,CUST-PO-79425,N/A,0,CRM
SO0004590,CUST00010,PRD0008,CENTRAL NATIONAL,1314,3174.3,"$4,171,030.20",15.2,2024-03-17,04-12-2024,delivered,,REP039,CUST-PO-95312,,0,Web Portal
SO0004591,CUST00007,PRD0039,Lindenmeyr Publications,172,1118.11,192314.92,18.4,2023/01/11,2023-02-06,Cancelled,Inside Sales,REP035,CUST-PO-74529,TBC,1,CRM
SO0004592,CUST00067,PRD0023,North American Distribution,897,2220.62,1991896.14,7.6,2022-04-30,2022-05-21,Delivered,INSIDE SALES,REP036,CUST-PO-92128,,0,EDI
   SO0004593  ,CUST00031,PRD0036,Lindenmeyr Publications,623,1921.0,"$1,196,783.00",2.8,2024-06-18,26 June 2024,Delivered,Inside Sales,,,,0,Web Portal
SO0004594,CUST00010,PRD0024,Lindenmeyr Publications,1801,699.67,1260105.67,3.7,2022-05-16,2022-05-05,Delivered,Agent,REP008,CUST-PO-26886,,0,EDI
SO0004595,CUST00007,PRD0003,Central National,1161,679.48,788876.28,2.3,2023-07-14,2023-08-01,Delivered,E-COMMERCE,,,,0,CRM
SO0004596,CUST00014,PRD0010,Central National,61,579.48,"$35,348.28",14.3,2022-08-06,18-Aug-2022,Shipped,E-Commerce,REP021,CUST-PO-95098,,0,EDI
SO0004597,CUST00001,PRD0008,North American Distribution,1510,2903.28,4383952.8,1.9,04/24/23,2023-05-16,Partially Shipped,E-Commerce,REP036,CUST-PO-31087,Requires lift gate,0,Web Portal
SO0004598,  CUST00006,PRD0035,North American Distribution,1836,1085.23,1992482.28,17.9,2023-05-01,05/20/23,Partially Shipped,Inside Sales,REP013,CUST-PO-85672,,0,Web Portal
SO0004599,   CUST00026,PRD0011,,711,1073.92,763557.12,7.7,2023-06-23,12 July 2023,Delivered,Agent,REP016,CUST-PO-31261,Fragile - handle with care,0,SQL_Server_Sales
SO0004600,CUST00031,PRD0006,North American Distribution,404,75.05 USD,30320.2,18.5,2024-03-31,2024/04/16,Procesing,Inside Sales,REP035,CUST-PO-83209,,0,EDI
SO0004601,CUST00016,PRD0025,Lindenmeyr Publications,835,2802.99,2340496.65,9.8,2022-06-21,2022-06-30,Cancelled,E-Commerce,REP022,CUST-PO-43734,,1,CRM
SO0004602,CUST00043,PRD0035,North American Distribution,1908,2401.75,4582539.0,1.3,2024-03-01,2024-03-09,Delivered,broker,REP027,CUST-PO-90385,TBC,0,CRM
SO0004603,CUST00006,PRD0031,Lindenmeyr Publications,1488,348.02,517853.76,18.4,2023-09-19,2023-10-19,Delivered,Direct Sales,,CUST-PO-50312,Deliver to dock B,0,SQL_Server_Sales
SO0004604,CUST00016,PRD0036,Lindenmeyr Publications,823,1394.51,"$1,147,681.73",6.3,2022-07-10,2022-07-19,Delivered,E-Commerce,,,,0,SQL_Server_Sales
SO0004605, CUST00065,PRD0034,Central National,410,2229.61,914140.1,14.0,2022-07-07,2022-07-29,On Hold,Broker,REP010,CUST-PO-21390,Deliver to dock B,0,EDI
SO0004606,CUST00001,PRD0018,Central National,1273,1427.04,1816621.92,16.7,2022-03-01,2022-03-12,Delivered,Agent,REP030,CUST-PO-93652,Fragile - handle with care,0,EDI
SO0004607,CUST00015,PRD0020,north american distribution,80,2783.08,222646.4,15.8,17 December 2023,2023-12-22,Delivered,Broker,REP035,CUST-PO-62445,Fragile - handle with care,0,SQL_Server_Sales
SO0004608,CUST99339,PRD0014,Central National,1819,"$2,988.67",5436390.73,,2022-12-04,12-14-2022,Shipped,Broker,REP008,CUST-PO-57436,N/A,0,CRM
   SO0004609  ,CUST00004,,CENTRAL NATIONAL,930,730.37 USD,"$679,244.10",4.6,2024-02-09,07 March 2024,delivered,Inside Sales,REP003,CUST-PO-64993,Call before delivery,0,CRM
SO0004610,CUST00067,PRD0020,Central National,1077,1776.1,1912859.7,17.5,2024-11-17,2024-12-01,confirmed,E-Commerce,REP020,CUST-PO-28495,N/A,0,Web Portal
SO0004611,CUST00042,PRD0013,North American Distribution,1780,2261.08,4024722.4,8.6,2023/11/10,11-23-2023,Delivered,E-Commerce,REP040,CUST-PO-23047,N/A,0,EDI
SO0004612,CUST00045,,Central National,1611,401.58 USD,646945.38,0.6,06-Jul-2024,2024-07-09,Processing,Direct Sales,REP013,CUST-PO-16901,,0,EDI
SO0004613,CUST00015,PRD0022,Central National,1285,107.85,138587.25,18.9,2023-01-05,2023-01-21,Delivered,Direct Sales,REP008,CUST-PO-57686,N/A,0,SQL_Server_Sales
SO0004614,CUST00063,PRD0001,North American Distribution,1565,476.91,746364.15,7.8,2024-11-29,2024-12-23,Delivered,Inside Sales,REP036,CUST-PO-19610,,1,EDI
SO0004615,CUST00004,PRD0038,LINDENMEYR PUBLICATIONS,498,"$2,321.11","$1,155,912.78",11.1,2024-07-05,2024-07-27,Delivered,Broker,REP022,CUST-PO-51215,TBC,1,SQL_Server_Sales
SO0004616,CUST00029,PRD0001,Central National,791,287.97,227784.27,10.9,2023-08-17,2023-08-27,Confirmed,Inside Sales,REP019,CUST-PO-17906,TBC,0,EDI
SO0004617,CUST00049,PRD0038,Lindenmeyr Publications,823,2280.41,1876777.43,18.2,2022-08-16,09/03/22,Confirmed,Broker,REP031,CUST-PO-48376,,0,Web Portal
  SO0004618 ,CUST00022,PRD0034,North American Distribution,790,998.07,788475.3,,2022-11-07,2022-11-25,Shipped,,REP037,CUST-PO-62180,,0,EDI
SO0004619,CUST00020,PRD0033,North American Distribution,401,664.81,266588.81,20.0,2022-12-24,2023-01-22,Delivered,Direct Sales,REP001,CUST-PO-58073,,1,SQL_Server_Sales
SO0004620,CUST00034,PRD0018,Central National,1512,1494.94,2260349.28,5.3,2022-09-07,2022-09-27,Processing,E-Commerce,REP017,CUST-PO-94162,N/A,1,SQL_Server_Sales
SO0004621, CUST00026,PRD0023,Central National,1623,2485.0,4033155.0,8.5,2023-02-01,2023-02-08,Cancelled,E-Commerce,REP016,CUST-PO-17841,,0,Web Portal
SO0004622,CUST00005,PRD0014,Lindenmeyr Publications,924,74.45,68791.8,19.8,25 October 2022,18 November 2022,Confirmed,,REP016,,,0,SQL_Server_Sales
SO0004623,CUST00062,PRD0019,Lindenmeyr Publications,732,1852.9,1356322.8,8.4,2023-07-03,2023-07-23,  Confirmed,Broker,REP020,CUST-PO-81979,,0,
SO0004624,CUST00046,PRD0017,North American Distribution,311,2977.61 USD,926036.71,1.9,07/08/2023,2023-08-24,Delivered,Agent,REP027,,,0,EDI
SO0004625,CUST99368,PRD0021,Lindenmeyr Publications,1573,0.0,0.0,18.3,03/14/22,2022-02-28,Shipped,E-Commerce,REP033,CUST-PO-93832,Fragile - handle with care,0,CRM
SO0004626,CUST00033,PRD0013,North American Distribution,746,74.49,55569.54,8.1,2024-07-22,2024-08-10,Shipped,Direct Sales,REP012,CUST-PO-32993,,0,SQL_Server_Sales
SO0004627,CUST00034,PRD0028,North American Distribution,1818,1333.62,2424521.16,5.9,2024-02-04,2024-02-18,Confirmed,Direct Sales,REP001,CUST-PO-89620,Call before delivery,1,EDI
SO0004628,CUST00036,PRD0011,North American Distribution,1016,1696.46,1723603.36,5.7,07-29-2022,11 August 2022,Delivered,Inside Sales,REP006,CUST-PO-86182,Call before delivery,0,SQL_Server_Sales
SO0004629,CUST00042,PRD0031,Central National,196,0.0,0.0,8.1,2024-06-29,2024/07/24,Processing,,REP014,CUST-PO-88001,,0,EDI
SO0004630,CUST00040,PRD0009,Lindenmeyr Publications,442,2098.34,927466.28 USD,10.5,2023-05-30,2023-06-07,Delivered,E-Commerce,REP017,CUST-PO-80028,N/A,0,Web Portal
SO0004631,   CUST00014,PRD0027,North American Distribution,1209,331.4,400662.6,8.4,2022-06-26,2022/07/15,Processing,Direct Sales,REP020,CUST-PO-14691,Deliver to dock B,1,EDI
SO0004632,CUST00006,PRD0009,Central National,1008,362.91,365813.28,16.7,2023-05-15,2023-06-09,Delivered,Broker,REP016,CUST-PO-96442,,0,SQL_Server_Sales
SO0004633,CUST00026,PRD0035,Central National,1650,1734.65,2862172.5,5.9,2022-07-09,2022-07-14,Delivered,,REP030,CUST-PO-42666,,0,EDI
SO0004634,CUST00047,PRD0017,North American Distribution,1649,2919.48,4814222.52,12.8,2022-04-08,22 April 2022,Delivered,E-Commerce,REP014,CUST-PO-64500,Requires lift gate,0,SQL_Server_Sales
SO0004635,CUST00002,PRD0007,Central National,1393,1191.14,1659258.02,10.2,01/21/22,2022-02-16,Delivered,Inside Sales,REP011,CUST-PO-75333,Deliver to dock B,0,CRM
 SO0004636,CUST00046,PRD0040,lindenmeyr publications,300,993.51,298053.0,,04/02/2023,2023-03-01, Delivered ,Agent,REP009,CUST-PO-14140,TBC,0,Web Portal
SO0004637,CUST00020,PRD0020,Central National,1890,2226.82,4208689.8,4.2,2023-10-01,2023-10-14,Cancelled,E-Commerce,,CUST-PO-13715,Deliver to dock B,0,CRM
SO0004638, CUST00040 ,PRD0034,Lindenmeyr Publications,1707,1209.64 USD,2064855.48,0.2,2022/10/28,2022-11-06,Delivered,Agent,REP037,CUST-PO-32471,Fragile - handle with care,No,SQL_Server_Sales
SO0004639,CUST00009,PRD0037,Central National,1810,2407.96,4358407.6,12.3,2023-07-27,2023-07-13,  On Hold  ,Inside Sales,REP002,CUST-PO-43441,,0,SQL_Server_Sales
SO0004640,CUST00048,PRD0024,Central National,1412,0.0 USD,0.0,14.7,2023-05-01,2023-05-22,Delivered,,REP026,CUST-PO-41788,Requires lift gate,0,EDI
SO0004641,CUST00046,PRD0030,Lindenmeyr Publications,759,724.58,549956.22,2.5,2022-07-17,2022-07-30,Delivered,direct sales,REP007,CUST-PO-23514,,1,CRM
SO0004642,CUST00011,PRD0034,Central National,143,807.2,115429.6,10.6,02/18/23,2023-02-27,Cancelled,Direct Sales,REP013,CUST-PO-54384,Call before delivery,0,SQL_Server_Sales
SO0004643,CUST99587,PRD0007,Central National,63,3124.83,"$196,864.29",2.5,2024-06-08,2024-06-28, Delivered  ,Agent,REP025,CUST-PO-24930,Requires lift gate,0,
SO0004644,CUST00051,PRD0001,North American Distribution,1430,220.72,315629.6,17.4,18 February 2022,2022-03-01,Delivered,,REP009,CUST-PO-38529,,0,Web Portal
SO0004645,CUST00001,PRD0017,Lindenmeyr Publications,1030,831.71,856661.3,9.5,2022-11-22,2022-12-01,Shipped,direct sales,REP012,CUST-PO-81122,,0,Web Portal
SO0004646,CUST00036,PRD0038,North American Distribution,1268,84.48,107120.64,12.5,2023-07-06,2023-07-17,Delivered,,,CUST-PO-67722,TBC,0,Web Portal
SO0004647,CUST00022,,North American Distribution,1211,96.66,117055.26 USD,12.1,2023-12-31,01-28-2024,confirmed,Direct Sales,REP017,CUST-PO-48018,Call before delivery,0,EDI
SO0004648,CUST00022,PRD0034,Lindenmeyr Publications,1645,"$3,037.39",4996506.55 USD,1.2,2022-09-17,2022-09-23,Delivered,Inside Sales,REP009,CUST-PO-66038,,0,EDI
SO0004649,CUST00042,PRD0016,North American Distribution,1642,1049.83,1723820.86,17.1,2023-05-24,2023-06-14,DELIVERED,DIRECT SALES,REP022,CUST-PO-13051,Call before delivery,0,SQL_Server_Sales
SO0004650,CUST00058,PRD0022,Central National,299,592.95,177292.05,,07-May-2022,2022-05-11,Delivered,E-Commerce,REP006,CUST-PO-70262,,0,CRM
SO0004651,CUST00058,PRD0033,North American Distribution,906,337.4,305684.4,12.0,30 July 2022,2022-08-11,On Hold,E-Commerce,REP016,CUST-PO-48452,Deliver to dock B,0,CRM
SO0004652,CUST00064,PRD0037,Central National,1389,734.55,1020289.95,9.8,2023-10-01,2023-10-26,Shipped,Agent,REP020,CUST-PO-27374,Requires lift gate,0,SQL_Server_Sales
SO0004653,CUST00040,PRD0026,Central National,1879,2994.71,5627060.09,19.5,2023-11-28,24-Dec-2023,Delivered,Inside Sales,REP020,CUST-PO-30653,,1,Web Portal
SO0004654,CUST00057,PRD0017,,1560,852.31,1329603.6,16.8,07 January 2023,19-Jan-2023,Shipped,Broker,REP033,CUST-PO-40563,N/A,0,SQL_Server_Sales
SO0004655,CUST00036,PRD0013,Central National,176,3151.11,554595.36,6.3,2024-11-19,2024-12-09,  Delivered  ,Inside Sales,REP003,CUST-PO-45036,Fragile - handle with care,0,EDI
SO0004656,CUST00035,PRD0009,Central National,1950,279.91,545824.5,8.2,2024-12-05,2024-12-03,Processing,Direct Sales,REP026,CUST-PO-54523,,0,Web Portal
SO0004657,CUST00043,PRD0004,Lindenmeyr Publications,664,3065.65,2035591.6,4.7,2023-08-29,2023-09-22, Delivered,,REP006,CUST-PO-40165,,1,CRM
SO0004658,   CUST00037,PRD0005,Central National,483,1759.78,849973.74,,2024-02-29,03-24-2024,On Hold,E-Commerce,REP027,CUST-PO-22561,,0,SQL_Server_Sales
SO0004659,CUST00050,PRD0022,Central National,1730,1807.63,3127199.9,14.8,2024-11-16,2024-12-06,Confirmed,Agent,REP023,CUST-PO-83828,,1,Web Portal
SO0004660,CUST00012,PRD0016,North American Distribution,1672,6.27,10483.44,1.6,2023-04-17,2023-04-26,Delivered,Inside Sales,,,TBC,Yes,Web Portal
SO0004661,CUST00026,PRD0027,Lindenmeyr Publications,553,"$2,225.15",1230507.95,6.9,2022/11/20,2022-11-25,Delivered,E-Commerce,REP003,CUST-PO-94691,,TRUE,EDI
SO0004662,CUST00059,PRD0004,Lindenmeyr Publications,1632,2477.69,4043590.08,12.7,2022-10-12,2022-10-24,Shipped,inside sales,REP038,CUST-PO-50732,,0,EDI
 SO0004663 ,CUST00007,,North American Distribution,1063,1092.58,1161412.54,8.2,2022-12-29,21-Jan-2023,Confirmed,Inside Sales,REP034,CUST-PO-19545,Fragile - handle with care,0,SQL_Server_Sales
SO0004664,CUST00023,PRD0009,Central National,-1347,125.27,168738.69,16.6,2023-12-09,2024-01-08,Delivered,direct sales,REP033,CUST-PO-71721,,0,SQL_Server_Sales
SO0004665,CUST00013,PRD0020,North American Distribution,496,1735.06,860589.76 USD,15.2,2024-09-21,2024-10-04,Delivered,,REP024,CUST-PO-35329,Call before delivery,0,EDI
SO0004666,CUST00014,PRD0016,North American Distribution,1939,2260.56 USD,4383225.84,18.8,2023-06-12,2023-06-17,Delivered,Inside Sales,REP031,CUST-PO-13861,,0,SQL_Server_Sales
SO0004667,CUST00013,PRD0027,lindenmeyr publications,1674,2115.44,3541246.56,0.2,2024-02-18,2024-03-11,Delivered,Agent,REP012,CUST-PO-97984,,0,Web Portal
SO0004668,CUST00018,PRD0029,central national,293,3021.26,885229.18,16.8,2024-07-03,2024-07-26,Confirmed,Agent,REP027,CUST-PO-52913,,0,CRM
SO0004669,CUST00064,PRD0038,Central National,27,1971.03 USD,53217.81,7.7,2022-05-16,06/08/22,Delivered,E-Commerce,REP005,CUST-PO-74165,Requires lift gate,1,Web Portal
SO0004670,CUST00030,PRD0027,Lindenmeyr Publications,1347,1029.03,1386103.41,5.8,2022-07-05,2022-07-17,Shipped,Agent,REP030,CUST-PO-47834,Deliver to dock B,0,Web Portal
  SO0004671,CUST00039,PRD0017,North American Distribution,796,94.57,75277.72,11.6,2023-02-27,2023-03-19,Delivered,E-Commerce,REP011,CUST-PO-88134,Call before delivery,0,CRM
SO0004672,CUST00004,PRD0024,Central National,68,3166.85,215345.8,14.4,2022-07-23,2022-07-31,Delivered,E-COMMERCE,REP010,CUST-PO-54699,,0,
SO0004673,CUST00038,PRD0005,Central National,1091,335.85,366412.35,9.2,28 October 2023,2023-11-16,Delivered,E-Commerce,REP007,CUST-PO-13555,,0,EDI
  SO0004674 ,CUST00024,PRD0003,Lindenmeyr Publications,1987,2434.79,"$4,837,927.73",0.1,10-12-2024,11/08/24,Delivered,Inside Sales,REP006,CUST-PO-16991,TBC,0,Web Portal
